entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	LSSP	ACTC	NSSP
LK-3236100	382.0	4.0	386.0	481.0	172.0	179.0	27.0	2.0	1.0	1.0
LK-3136355	382.0	6.0	389.0	468.0	177.0	177.0	20.0	8.0	0.0	1.0
LK-9118260	382.0	3.0	385.0	437.0	193.0	174.0	12.0	2.0	1.0	0.0
LK-3154035	382.0	3.0	385.0	485.0	164.0	196.0	19.0	2.0	0.0	1.0
LK-6142030	382.0	2.0	385.0	440.0	203.0	171.0	6.0	1.0	0.0	0.0
LK-7109035	382.0	4.0	386.0	457.0	183.0	166.0	30.0	2.0	0.0	1.0
LK-8130195	382.0	5.0	387.0	448.0	232.0	125.0	22.0	2.0	1.0	0.0
LK-8127145	382.0	4.0	387.0	444.0	231.0	122.0	24.0	3.0	1.0	1.0
LK-7133085	382.0	4.0	386.0	452.0	177.0	172.0	28.0	3.0	1.0	0.0
LK-4121035	382.0	18.0	400.0	988.0	51.0	183.0	5.0	8.0	130.0	5.0
LK-1212225	381.0	3.0	384.0	464.0	199.0	159.0	21.0	2.0	0.0	0.0
LK-1309195	381.0	3.0	384.0	445.0	196.0	171.0	10.0	3.0	0.0	1.0
LK-1310115	381.0	3.0	384.0	445.0	196.0	171.0	10.0	3.0	0.0	1.0
LK-3315025	381.0	3.0	384.0	450.0	178.0	132.0	69.0	1.0	0.0	1.0
LK-3315115	381.0	3.0	384.0	449.0	178.0	132.0	69.0	1.0	0.0	1.0
LK-3148060	381.0	4.0	385.0	463.0	175.0	186.0	16.0	3.0	1.0	1.0
LK-6227070	381.0	4.0	385.0	478.0	183.0	174.0	21.0	2.0	0.0	1.0
LK-3206125	381.0	4.0	385.0	443.0	200.0	161.0	17.0	2.0	1.0	1.0
LK-6160160	381.0	4.0	385.0	450.0	214.0	149.0	15.0	2.0	0.0	1.0
LK-6239010	381.0	3.0	384.0	463.0	218.0	152.0	9.0	1.0	0.0	0.0
LK-6163045	381.0	4.0	385.0	449.0	190.0	156.0	33.0	1.0	1.0	1.0
LK-2112030	381.0	4.0	385.0	457.0	242.0	129.0	7.0	2.0	0.0	1.0
LK-5321060	381.0	5.0	386.0	487.0	175.0	145.0	39.0	2.0	19.0	1.0
LK-9209245	381.0	3.0	384.0	453.0	226.0	137.0	16.0	2.0	0.0	0.0
LK-4212065	381.0	7.0	387.0	567.0	235.0	111.0	4.0	2.0	26.0	2.0
LK-8121105	381.0	4.0	385.0	474.0	215.0	147.0	12.0	4.0	1.0	1.0
LK-4133185	381.0	18.0	399.0	989.0	97.0	87.0	5.0	7.0	180.0	5.0
LK-4121085	381.0	18.0	400.0	987.0	51.0	183.0	5.0	8.0	130.0	5.0
LK-4103010	381.0	22.0	403.0	1001.0	96.0	80.0	3.0	4.0	196.0	2.0
LK-2315200	380.0	5.0	385.0	463.0	264.0	99.0	10.0	3.0	2.0	1.0
LK-2106305	380.0	3.0	383.0	447.0	234.0	126.0	18.0	1.0	0.0	0.0
LK-2133195	380.0	3.0	383.0	447.0	234.0	126.0	18.0	1.0	0.0	0.0
LK-1212385	380.0	3.0	384.0	463.0	199.0	158.0	21.0	2.0	0.0	0.0
LK-1227665	380.0	3.0	382.0	452.0	152.0	212.0	13.0	2.0	0.0	0.0
LK-1324085	380.0	4.0	384.0	463.0	201.0	161.0	13.0	4.0	0.0	0.0
LK-1324140	380.0	4.0	384.0	463.0	201.0	161.0	13.0	4.0	0.0	0.0
LK-1115160	380.0	4.0	384.0	455.0	194.0	171.0	12.0	2.0	1.0	1.0
LK-2206270	380.0	3.0	383.0	443.0	200.0	159.0	18.0	2.0	0.0	0.0
LK-6112120	380.0	2.0	382.0	440.0	207.0	155.0	16.0	2.0	0.0	1.0
LK-3118105	380.0	5.0	384.0	444.0	212.0	153.0	13.0	2.0	0.0	0.0
LK-3118145	380.0	5.0	385.0	444.0	212.0	153.0	13.0	2.0	0.0	0.0
LK-9218040	380.0	4.0	384.0	452.0	211.0	148.0	17.0	3.0	0.0	0.0
LK-6130205	380.0	5.0	385.0	463.0	234.0	130.0	12.0	2.0	0.0	0.0
LK-9115170	380.0	3.0	383.0	434.0	192.0	173.0	12.0	2.0	1.0	0.0
LK-6139055	380.0	3.0	383.0	441.0	215.0	151.0	11.0	2.0	0.0	0.0
LK-6224015	380.0	4.0	384.0	476.0	183.0	174.0	21.0	2.0	0.0	1.0
LK-3206160	380.0	4.0	383.0	441.0	199.0	161.0	17.0	2.0	1.0	1.0
LK-7206080	380.0	3.0	384.0	470.0	221.0	128.0	30.0	2.0	0.0	0.0
LK-9230045	380.0	6.0	387.0	459.0	218.0	136.0	16.0	9.0	1.0	1.0
LK-7127135	380.0	4.0	385.0	446.0	186.0	159.0	33.0	2.0	0.0	0.0
LK-2103065	380.0	3.0	382.0	442.0	218.0	146.0	13.0	1.0	0.0	0.0
LK-8209140	380.0	6.0	386.0	451.0	211.0	148.0	15.0	4.0	1.0	1.0
LK-2124275	380.0	4.0	384.0	44.0	187.0	179.0	12.0	1.0	1.0	0.0
LK-4309145	380.0	14.0	394.0	641.0	172.0	138.0	26.0	4.0	39.0	1.0
LK-5121005	379.0	8.0	387.0	557.0	168.0	69.0	4.0	3.0	134.0	2.0
LK-1306165	379.0	4.0	384.0	452.0	185.0	177.0	11.0	5.0	0.0	1.0
LK-3309150	379.0	4.0	382.0	484.0	179.0	144.0	54.0	1.0	0.0	0.0
LK-1233025	379.0	3.0	382.0	463.0	182.0	180.0	14.0	2.0	0.0	0.0
LK-5212190	379.0	3.0	383.0	462.0	208.0	147.0	22.0	2.0	1.0	1.0
LK-2203200	379.0	3.0	382.0	441.0	199.0	159.0	18.0	2.0	0.0	0.0
LK-5242160	379.0	6.0	385.0	508.0	179.0	133.0	19.0	2.0	44.0	1.0
LK-6169130	379.0	3.0	382.0	439.0	221.0	147.0	10.0	2.0	0.0	0.0
LK-6133095	379.0	5.0	384.0	462.0	234.0	130.0	12.0	2.0	0.0	0.0
LK-3330110	379.0	3.0	382.0	468.0	175.0	151.0	50.0	2.0	1.0	1.0
LK-9145100	379.0	2.0	381.0	436.0	212.0	152.0	11.0	2.0	1.0	0.0
LK-3154220	379.0	3.0	382.0	481.0	163.0	194.0	19.0	2.0	0.0	1.0
LK-6212065	379.0	4.0	383.0	476.0	182.0	173.0	21.0	2.0	0.0	1.0
LK-6212070	379.0	4.0	383.0	476.0	182.0	173.0	21.0	2.0	0.0	1.0
LK-6160185	379.0	4.0	383.0	448.0	214.0	148.0	15.0	2.0	0.0	1.0
LK-6149125	379.0	6.0	385.0	452.0	212.0	157.0	9.0	1.0	0.0	1.0
LK-6148055	379.0	4.0	383.0	435.0	216.0	150.0	11.0	1.0	0.0	0.0
LK-6136140	379.0	3.0	382.0	442.0	215.0	151.0	11.0	2.0	0.0	0.0
LK-2218050	379.0	4.0	382.0	463.0	238.0	123.0	15.0	2.0	1.0	1.0
LK-2306070	379.0	4.0	383.0	439.0	228.0	137.0	11.0	2.0	1.0	1.0
LK-9230195	379.0	6.0	385.0	457.0	217.0	135.0	15.0	9.0	1.0	1.0
LK-3130100	379.0	4.0	383.0	474.0	195.0	146.0	35.0	2.0	1.0	0.0
LK-2103285	379.0	3.0	381.0	441.0	218.0	146.0	13.0	1.0	0.0	0.0
LK-8203065	379.0	6.0	384.0	449.0	210.0	148.0	15.0	4.0	1.0	1.0
LK-9209290	379.0	3.0	382.0	451.0	224.0	136.0	16.0	2.0	0.0	0.0
LK-5230115	379.0	6.0	385.0	497.0	243.0	109.0	11.0	2.0	12.0	2.0
LK-2121055	379.0	5.0	384.0	427.0	205.0	164.0	6.0	2.0	1.0	1.0
LK-4130030	379.0	23.0	402.0	835.0	68.0	115.0	4.0	8.0	182.0	2.0
LK-4139140	379.0	22.0	401.0	996.0	95.0	79.0	3.0	4.0	195.0	2.0
LK-2133420	378.0	3.0	381.0	444.0	232.0	125.0	18.0	1.0	0.0	0.0
LK-1212125	378.0	3.0	381.0	460.0	197.0	157.0	21.0	2.0	0.0	0.0
LK-1230370	378.0	3.0	381.0	446.0	179.0	185.0	11.0	2.0	0.0	0.0
LK-3309185	378.0	4.0	381.0	483.0	178.0	143.0	54.0	1.0	0.0	0.0
LK-1233075	378.0	3.0	381.0	461.0	182.0	180.0	14.0	2.0	0.0	0.0
LK-1233160	378.0	3.0	381.0	462.0	182.0	180.0	14.0	2.0	0.0	0.0
LK-5212185	378.0	3.0	382.0	461.0	207.0	146.0	22.0	2.0	1.0	1.0
LK-1310075	378.0	3.0	382.0	442.0	195.0	169.0	10.0	3.0	0.0	1.0
LK-2206030	378.0	3.0	381.0	440.0	199.0	158.0	18.0	2.0	0.0	0.0
LK-1209200	378.0	3.0	381.0	453.0	191.0	173.0	11.0	2.0	0.0	1.0
LK-6181075	378.0	3.0	381.0	441.0	216.0	145.0	14.0	1.0	0.0	0.0
LK-6181155	378.0	3.0	381.0	441.0	216.0	145.0	14.0	1.0	0.0	0.0
LK-6184090	378.0	3.0	381.0	441.0	216.0	145.0	14.0	1.0	0.0	0.0
LK-3112240	378.0	5.0	384.0	462.0	187.0	172.0	17.0	2.0	0.0	1.0
LK-3212090	378.0	3.0	382.0	449.0	174.0	180.0	21.0	2.0	0.0	1.0
LK-6245010	378.0	2.0	381.0	452.0	229.0	137.0	10.0	1.0	0.0	0.0
LK-6248160	378.0	2.0	380.0	451.0	228.0	137.0	10.0	1.0	0.0	0.0
LK-9142215	378.0	2.0	380.0	434.0	211.0	152.0	11.0	2.0	1.0	0.0
LK-6209105	378.0	4.0	382.0	474.0	182.0	173.0	21.0	2.0	0.0	1.0
LK-6166120	378.0	6.0	384.0	450.0	211.0	157.0	9.0	1.0	0.0	1.0
LK-6148115	378.0	4.0	382.0	434.0	215.0	150.0	10.0	1.0	0.0	0.0
LK-8221095	378.0	6.0	384.0	498.0	172.0	161.0	43.0	2.0	0.0	1.0
LK-9212240	378.0	5.0	383.0	465.0	208.0	150.0	16.0	4.0	0.0	1.0
LK-7206100	378.0	3.0	382.0	467.0	220.0	127.0	30.0	2.0	0.0	0.0
LK-7209040	378.0	3.0	381.0	466.0	219.0	127.0	29.0	2.0	0.0	0.0
LK-5318005	378.0	5.0	383.0	482.0	173.0	144.0	39.0	2.0	19.0	1.0
LK-9203430	378.0	4.0	382.0	458.0	211.0	146.0	20.0	2.0	0.0	0.0
LK-6203040	378.0	4.0	383.0	507.0	267.0	94.0	8.0	3.0	7.0	1.0
LK-2145090	378.0	5.0	382.0	442.0	231.0	140.0	5.0	2.0	0.0	0.0
LK-7115155	378.0	4.0	382.0	476.0	182.0	171.0	22.0	2.0	1.0	1.0
LK-8103060	378.0	4.0	382.0	435.0	277.0	92.0	6.0	3.0	0.0	0.0
LK-3106155	378.0	7.0	385.0	495.0	198.0	123.0	16.0	40.0	0.0	1.0
LK-8139080	378.0	4.0	382.0	479.0	204.0	160.0	8.0	4.0	1.0	1.0
LK-2312175	377.0	5.0	382.0	459.0	262.0	98.0	10.0	3.0	2.0	1.0
LK-1115325	377.0	4.0	381.0	451.0	192.0	169.0	12.0	2.0	1.0	1.0
LK-2206165	377.0	3.0	379.0	438.0	198.0	157.0	18.0	2.0	0.0	0.0
LK-6184230	377.0	3.0	380.0	440.0	216.0	145.0	14.0	1.0	0.0	0.0
LK-6124165	377.0	2.0	379.0	436.0	205.0	153.0	16.0	1.0	0.0	1.0
LK-6127175	377.0	2.0	379.0	436.0	205.0	153.0	16.0	1.0	0.0	1.0
LK-1206045	377.0	3.0	380.0	454.0	198.0	165.0	10.0	3.0	0.0	1.0
LK-3239070	377.0	3.0	381.0	473.0	189.0	168.0	17.0	1.0	1.0	1.0
LK-9109045	377.0	7.0	384.0	448.0	188.0	156.0	7.0	2.0	0.0	24.0
LK-7148175	377.0	4.0	381.0	452.0	185.0	169.0	20.0	1.0	0.0	1.0
LK-1315075	377.0	5.0	382.0	447.0	187.0	175.0	9.0	5.0	1.0	0.0
LK-3142205	377.0	4.0	381.0	461.0	183.0	177.0	14.0	2.0	0.0	1.0
LK-6160330	377.0	4.0	381.0	446.0	213.0	147.0	15.0	2.0	0.0	1.0
LK-6160335	377.0	4.0	381.0	445.0	212.0	147.0	14.0	2.0	0.0	1.0
LK-3139045	377.0	4.0	381.0	512.0	236.0	114.0	23.0	3.0	1.0	1.0
LK-6148070	377.0	4.0	381.0	433.0	214.0	150.0	10.0	1.0	0.0	0.0
LK-2139115	377.0	3.0	380.0	445.0	241.0	125.0	9.0	2.0	0.0	0.0
LK-6203150	377.0	4.0	381.0	506.0	266.0	93.0	8.0	3.0	7.0	1.0
LK-8203140	377.0	6.0	383.0	447.0	210.0	147.0	15.0	4.0	1.0	1.0
LK-8127225	377.0	4.0	382.0	438.0	229.0	120.0	24.0	3.0	1.0	1.0
LK-5227085	377.0	6.0	383.0	494.0	242.0	108.0	11.0	2.0	12.0	2.0
LK-2124280	377.0	4.0	381.0	44.0	185.0	178.0	11.0	1.0	1.0	0.0
LK-2130190	377.0	3.0	380.0	489.0	258.0	107.0	7.0	2.0	1.0	1.0
LK-4103030	377.0	22.0	399.0	991.0	95.0	79.0	3.0	4.0	195.0	2.0
LK-1227540	376.0	3.0	379.0	447.0	150.0	210.0	13.0	2.0	0.0	0.0
LK-1230600	376.0	3.0	380.0	444.0	178.0	185.0	11.0	2.0	0.0	0.0
LK-1112030	376.0	4.0	380.0	479.0	195.0	161.0	15.0	4.0	0.0	1.0
LK-5215020	376.0	3.0	380.0	459.0	206.0	146.0	22.0	2.0	1.0	1.0
LK-1324185	376.0	4.0	380.0	459.0	199.0	159.0	13.0	4.0	0.0	0.0
LK-1209100	376.0	3.0	379.0	451.0	190.0	172.0	11.0	2.0	0.0	1.0
LK-1209420	376.0	3.0	380.0	451.0	191.0	172.0	11.0	2.0	0.0	1.0
LK-1206250	376.0	3.0	380.0	452.0	198.0	165.0	10.0	2.0	0.0	1.0
LK-1206380	376.0	3.0	380.0	452.0	198.0	165.0	10.0	2.0	0.0	1.0
LK-6245190	376.0	2.0	378.0	449.0	227.0	136.0	10.0	1.0	0.0	0.0
LK-6103095	376.0	3.0	379.0	432.0	189.0	169.0	15.0	1.0	0.0	0.0
LK-6106220	376.0	3.0	379.0	432.0	189.0	169.0	15.0	1.0	0.0	0.0
LK-3327085	376.0	3.0	379.0	464.0	174.0	150.0	49.0	2.0	1.0	1.0
LK-9115130	376.0	3.0	379.0	430.0	190.0	172.0	12.0	2.0	1.0	0.0
LK-6121160	376.0	3.0	378.0	436.0	212.0	150.0	11.0	2.0	0.0	0.0
LK-6139015	376.0	3.0	379.0	437.0	212.0	150.0	11.0	2.0	0.0	0.0
LK-6139050	376.0	3.0	378.0	436.0	212.0	150.0	11.0	2.0	0.0	0.0
LK-6209125	376.0	4.0	380.0	471.0	181.0	172.0	21.0	2.0	0.0	1.0
LK-6212095	376.0	4.0	380.0	472.0	181.0	172.0	21.0	2.0	0.0	1.0
LK-2154030	376.0	4.0	380.0	452.0	234.0	129.0	9.0	3.0	1.0	1.0
LK-8224035	376.0	6.0	381.0	495.0	170.0	160.0	43.0	2.0	0.0	1.0
LK-2218175	376.0	3.0	379.0	459.0	236.0	122.0	15.0	2.0	1.0	1.0
LK-7215230	376.0	5.0	380.0	467.0	219.0	130.0	23.0	1.0	2.0	1.0
LK-7106005	376.0	4.0	380.0	450.0	180.0	164.0	30.0	2.0	0.0	1.0
LK-2309265	376.0	4.0	380.0	428.0	211.0	149.0	11.0	2.0	1.0	1.0
LK-3130085	376.0	4.0	380.0	470.0	194.0	145.0	34.0	2.0	1.0	0.0
LK-9130040	376.0	3.0	379.0	437.0	183.0	181.0	8.0	2.0	0.0	1.0
LK-8139035	376.0	4.0	380.0	477.0	203.0	159.0	8.0	4.0	1.0	1.0
LK-5209070	375.0	3.0	379.0	458.0	205.0	145.0	21.0	2.0	1.0	1.0
LK-1118175	375.0	4.0	379.0	449.0	191.0	168.0	12.0	2.0	1.0	1.0
LK-2203190	375.0	3.0	377.0	436.0	197.0	157.0	18.0	2.0	0.0	0.0
LK-6184320	375.0	3.0	378.0	437.0	214.0	144.0	14.0	1.0	0.0	0.0
LK-3121165	375.0	5.0	379.0	438.0	209.0	151.0	13.0	2.0	0.0	0.0
LK-6248065	375.0	2.0	377.0	447.0	226.0	136.0	10.0	1.0	0.0	0.0
LK-3236130	375.0	4.0	379.0	472.0	169.0	176.0	27.0	2.0	1.0	1.0
LK-9115160	375.0	3.0	378.0	428.0	189.0	171.0	12.0	2.0	1.0	0.0
LK-3145120	375.0	3.0	379.0	459.0	182.0	176.0	14.0	2.0	0.0	1.0
LK-6239080	375.0	3.0	379.0	456.0	214.0	150.0	9.0	1.0	0.0	0.0
LK-2127080	375.0	4.0	379.0	446.0	220.0	139.0	12.0	2.0	1.0	0.0
LK-5118160	375.0	9.0	384.0	511.0	79.0	39.0	5.0	6.0	244.0	3.0
LK-2145045	375.0	5.0	380.0	440.0	229.0	139.0	5.0	2.0	0.0	0.0
LK-3109160	375.0	4.0	379.0	468.0	193.0	144.0	34.0	2.0	1.0	0.0
LK-2303165	375.0	4.0	379.0	441.0	222.0	143.0	7.0	2.0	1.0	0.0
LK-5110055	375.0	11.0	386.0	579.0	200.0	100.0	3.0	4.0	66.0	2.0
LK-8206175	375.0	6.0	381.0	445.0	209.0	147.0	15.0	4.0	1.0	1.0
LK-8209015	375.0	6.0	381.0	445.0	209.0	147.0	15.0	4.0	1.0	1.0
LK-8106075	375.0	4.0	378.0	431.0	274.0	91.0	6.0	3.0	0.0	0.0
LK-8127200	375.0	4.0	379.0	435.0	227.0	120.0	24.0	3.0	1.0	1.0
LK-5221005	375.0	6.0	380.0	491.0	240.0	107.0	11.0	2.0	12.0	2.0
LK-9130080	375.0	3.0	378.0	436.0	183.0	181.0	8.0	2.0	0.0	1.0
LK-4509090	375.0	21.0	396.0	824.0	75.0	87.0	4.0	4.0	204.0	2.0
LK-2133030	374.0	3.0	377.0	440.0	230.0	124.0	18.0	1.0	0.0	0.0
LK-1215125	374.0	3.0	377.0	450.0	192.0	167.0	13.0	2.0	0.0	0.0
LK-1215185	374.0	3.0	377.0	450.0	192.0	167.0	13.0	2.0	0.0	0.0
LK-1230625	374.0	3.0	378.0	442.0	177.0	184.0	11.0	2.0	0.0	0.0
LK-1318095	374.0	4.0	378.0	445.0	182.0	175.0	11.0	5.0	0.0	1.0
LK-5215065	374.0	3.0	377.0	456.0	205.0	145.0	21.0	2.0	1.0	1.0
LK-6181200	374.0	3.0	377.0	436.0	214.0	144.0	14.0	1.0	0.0	0.0
LK-3218105	374.0	3.0	377.0	445.0	184.0	152.0	36.0	2.0	1.0	1.0
LK-5242125	374.0	6.0	380.0	502.0	177.0	131.0	19.0	2.0	44.0	1.0
LK-3127210	374.0	4.0	378.0	455.0	172.0	183.0	15.0	3.0	1.0	1.0
LK-3242250	374.0	3.0	377.0	469.0	193.0	161.0	17.0	1.0	0.0	1.0
LK-6175205	374.0	2.0	376.0	430.0	199.0	167.0	6.0	1.0	0.0	0.0
LK-9139015	374.0	3.0	377.0	423.0	188.0	177.0	7.0	2.0	0.0	1.0
LK-3142025	374.0	3.0	378.0	457.0	181.0	176.0	14.0	2.0	0.0	1.0
LK-6151130	374.0	3.0	377.0	477.0	221.0	138.0	12.0	2.0	0.0	1.0
LK-2127165	374.0	4.0	378.0	445.0	220.0	139.0	12.0	2.0	1.0	0.0
LK-5118185	374.0	9.0	383.0	509.0	79.0	39.0	5.0	6.0	243.0	3.0
LK-7218085	374.0	3.0	378.0	444.0	195.0	141.0	35.0	2.0	0.0	1.0
LK-7127165	374.0	4.0	378.0	439.0	183.0	156.0	33.0	2.0	0.0	0.0
LK-8136080	374.0	5.0	379.0	451.0	199.0	162.0	8.0	3.0	1.0	1.0
LK-5315120	374.0	11.0	385.0	685.0	202.0	75.0	18.0	2.0	75.0	1.0
LK-2124425	374.0	4.0	377.0	43.0	183.0	176.0	11.0	1.0	1.0	0.0
LK-1227605	373.0	3.0	375.0	444.0	149.0	208.0	13.0	2.0	0.0	0.0
LK-5121040	373.0	8.0	380.0	548.0	165.0	68.0	4.0	3.0	132.0	2.0
LK-5215090	373.0	3.0	377.0	455.0	204.0	144.0	21.0	2.0	1.0	1.0
LK-9112165	373.0	4.0	377.0	450.0	180.0	184.0	6.0	2.0	0.0	1.0
LK-1339060	373.0	7.0	380.0	460.0	188.0	154.0	15.0	15.0	1.0	1.0
LK-1339110	373.0	7.0	380.0	460.0	188.0	154.0	15.0	15.0	1.0	1.0
LK-6127005	373.0	2.0	375.0	432.0	203.0	152.0	16.0	1.0	0.0	1.0
LK-3224055	373.0	3.0	377.0	444.0	183.0	151.0	36.0	2.0	1.0	1.0
LK-3221070	373.0	3.0	377.0	468.0	187.0	166.0	17.0	1.0	1.0	1.0
LK-6236195	373.0	4.0	376.0	459.0	226.0	132.0	11.0	2.0	1.0	0.0
LK-3121030	373.0	5.0	377.0	436.0	208.0	150.0	12.0	2.0	0.0	0.0
LK-3212030	373.0	3.0	376.0	442.0	171.0	178.0	21.0	2.0	0.0	1.0
LK-6109125	373.0	3.0	376.0	429.0	188.0	168.0	15.0	1.0	0.0	0.0
LK-7142090	373.0	4.0	377.0	447.0	183.0	167.0	20.0	1.0	0.0	1.0
LK-7163060	373.0	4.0	377.0	447.0	184.0	167.0	20.0	1.0	0.0	1.0
LK-9121010	373.0	2.0	375.0	429.0	209.0	150.0	11.0	2.0	1.0	0.0
LK-9142075	373.0	2.0	375.0	429.0	208.0	150.0	11.0	2.0	1.0	0.0
LK-6121100	373.0	3.0	376.0	434.0	211.0	149.0	11.0	2.0	0.0	0.0
LK-2233290	373.0	4.0	377.0	441.0	232.0	119.0	19.0	2.0	1.0	1.0
LK-6154230	373.0	3.0	376.0	475.0	220.0	138.0	12.0	1.0	0.0	1.0
LK-3139165	373.0	4.0	377.0	506.0	233.0	113.0	22.0	3.0	1.0	1.0
LK-6145280	373.0	4.0	377.0	429.0	212.0	148.0	10.0	1.0	0.0	0.0
LK-6136085	373.0	3.0	376.0	435.0	211.0	149.0	11.0	2.0	0.0	0.0
LK-9203405	373.0	4.0	377.0	452.0	208.0	144.0	20.0	2.0	0.0	0.0
LK-6203140	373.0	4.0	377.0	500.0	263.0	92.0	8.0	3.0	6.0	1.0
LK-7203065	373.0	3.0	376.0	442.0	194.0	141.0	35.0	2.0	0.0	1.0
LK-2227175	373.0	3.0	376.0	424.0	209.0	147.0	14.0	2.0	0.0	0.0
LK-8106065	373.0	4.0	377.0	429.0	273.0	91.0	6.0	3.0	0.0	0.0
LK-8127275	373.0	4.0	378.0	433.0	226.0	119.0	24.0	3.0	1.0	1.0
LK-5224145	373.0	6.0	379.0	489.0	239.0	107.0	11.0	2.0	12.0	1.0
LK-1212560	372.0	3.0	375.0	453.0	194.0	155.0	20.0	2.0	0.0	0.0
LK-1215320	372.0	3.0	374.0	447.0	191.0	166.0	13.0	2.0	0.0	0.0
LK-9112135	372.0	4.0	376.0	449.0	179.0	184.0	6.0	2.0	0.0	1.0
LK-1336025	372.0	7.0	379.0	459.0	187.0	153.0	15.0	15.0	1.0	1.0
LK-1209255	372.0	3.0	376.0	446.0	189.0	170.0	11.0	2.0	0.0	1.0
LK-1209555	372.0	3.0	375.0	446.0	188.0	170.0	11.0	2.0	0.0	1.0
LK-6124145	372.0	2.0	374.0	431.0	202.0	151.0	16.0	1.0	0.0	1.0
LK-3221110	372.0	3.0	375.0	466.0	186.0	166.0	17.0	1.0	1.0	1.0
LK-3330015	372.0	3.0	375.0	460.0	172.0	148.0	49.0	2.0	1.0	1.0
LK-3136465	372.0	6.0	378.0	455.0	172.0	172.0	20.0	7.0	0.0	1.0
LK-6239190	372.0	3.0	375.0	452.0	213.0	149.0	9.0	1.0	0.0	0.0
LK-7212160	372.0	4.0	376.0	462.0	216.0	129.0	23.0	1.0	2.0	1.0
LK-9203215	372.0	4.0	375.0	450.0	207.0	143.0	19.0	2.0	0.0	0.0
LK-8130230	372.0	5.0	377.0	436.0	225.0	122.0	21.0	2.0	1.0	0.0
LK-2227150	372.0	3.0	375.0	423.0	209.0	146.0	14.0	2.0	0.0	0.0
LK-5110085	372.0	11.0	383.0	575.0	199.0	100.0	3.0	4.0	65.0	2.0
LK-4112055	372.0	20.0	392.0	952.0	69.0	175.0	6.0	6.0	112.0	3.0
LK-1227275	371.0	3.0	374.0	441.0	148.0	207.0	13.0	2.0	0.0	0.0
LK-3309205	371.0	4.0	375.0	475.0	175.0	141.0	53.0	1.0	0.0	0.0
LK-5212060	371.0	3.0	375.0	452.0	203.0	144.0	21.0	2.0	1.0	1.0
LK-2203195	371.0	3.0	374.0	432.0	195.0	155.0	18.0	2.0	0.0	0.0
LK-1209340	371.0	3.0	375.0	445.0	188.0	170.0	11.0	2.0	0.0	1.0
LK-5251055	371.0	6.0	377.0	498.0	175.0	130.0	19.0	2.0	43.0	1.0
LK-3103095	371.0	5.0	376.0	453.0	183.0	169.0	16.0	2.0	0.0	1.0
LK-3212135	371.0	3.0	374.0	440.0	170.0	177.0	21.0	2.0	0.0	1.0
LK-6245255	371.0	2.0	373.0	443.0	224.0	135.0	10.0	1.0	0.0	0.0
LK-6106215	371.0	3.0	374.0	427.0	187.0	167.0	15.0	1.0	0.0	0.0
LK-6133180	371.0	5.0	376.0	452.0	229.0	127.0	12.0	2.0	0.0	0.0
LK-3327030	371.0	3.0	374.0	458.0	172.0	148.0	49.0	2.0	1.0	1.0
LK-9118020	371.0	3.0	374.0	424.0	188.0	169.0	12.0	2.0	1.0	0.0
LK-1312185	371.0	5.0	376.0	441.0	185.0	172.0	9.0	4.0	1.0	0.0
LK-6118135	371.0	3.0	374.0	431.0	210.0	148.0	11.0	2.0	0.0	0.0
LK-6139005	371.0	3.0	374.0	431.0	210.0	148.0	11.0	2.0	0.0	0.0
LK-2136200	371.0	3.0	374.0	438.0	195.0	165.0	9.0	1.0	0.0	0.0
LK-2151165	371.0	4.0	375.0	446.0	231.0	127.0	9.0	2.0	1.0	1.0
LK-6145305	371.0	4.0	375.0	427.0	211.0	148.0	10.0	1.0	0.0	0.0
LK-8215005	371.0	6.0	376.0	440.0	178.0	169.0	18.0	4.0	1.0	1.0
LK-6163180	371.0	4.0	375.0	436.0	184.0	152.0	32.0	1.0	1.0	1.0
LK-9203050	371.0	4.0	375.0	449.0	207.0	143.0	19.0	2.0	0.0	0.0
LK-8133130	371.0	5.0	376.0	447.0	198.0	160.0	8.0	3.0	1.0	1.0
LK-4121040	371.0	18.0	388.0	959.0	50.0	178.0	5.0	8.0	126.0	5.0
LK-4139065	371.0	22.0	393.0	976.0	93.0	78.0	3.0	4.0	192.0	2.0
LK-1224205	370.0	3.0	373.0	455.0	175.0	179.0	12.0	2.0	0.0	1.0
LK-1230125	370.0	3.0	373.0	436.0	175.0	181.0	11.0	2.0	0.0	0.0
LK-1230595	370.0	3.0	373.0	437.0	175.0	181.0	11.0	2.0	0.0	0.0
LK-3309210	370.0	4.0	373.0	473.0	175.0	140.0	53.0	1.0	0.0	0.0
LK-1233010	370.0	3.0	373.0	452.0	178.0	176.0	13.0	2.0	0.0	0.0
LK-1233165	370.0	3.0	373.0	452.0	178.0	176.0	13.0	2.0	0.0	0.0
LK-6181110	370.0	3.0	373.0	431.0	212.0	142.0	14.0	1.0	0.0	0.0
LK-6178300	370.0	2.0	372.0	432.0	193.0	159.0	15.0	1.0	0.0	0.0
LK-3230010	370.0	3.0	373.0	439.0	170.0	176.0	21.0	2.0	0.0	1.0
LK-3227010	370.0	4.0	373.0	465.0	166.0	173.0	26.0	2.0	1.0	1.0
LK-9115155	370.0	3.0	372.0	422.0	187.0	168.0	12.0	2.0	1.0	0.0
