entity_id	valid	rejected	polled	electors	ITAK	UNP	UPFA	SLMC	JVP	EPDP	AITC	TULF	PP	EDF	MJP	DUA	AITM	UPF	JSP	SLMP	UPP	FSP	IG0	IG1	ONF	DP	IG3	NSU	IG2	BJP	SLNF	OWORS	SEP	USP	ELPP	SLLP	ACMC	NSSP	TLP	SLVP	DNM	CWC	MNA
LK-3209130	706.0	23.0	730.0	974.0		230.0	426.0		42.0										0.0		0.0	1.0	0.0		1.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3145285	706.0	15.0	721.0	968.0		297.0	348.0		55.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-3324280	706.0	22.0	728.0	946.0		248.0	399.0		55.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-8212205	706.0	30.0	735.0	1001.0		306.0	366.0		30.0										0.0		0.0	0.0	0.0			1.0		0.0			0.0	0.0											
LK-7148175	706.0	45.0	752.0	1032.0		291.0	373.0		38.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-1324010	706.0	22.0	729.0	946.0		388.0	268.0		30.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				17.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-1233170	706.0	30.0	736.0	965.0		293.0	351.0		56.0						0.0			0.0	0.0		0.0	1.0	0.0	0.0		4.0				1.0		0.0						0.0					
LK-3309175	706.0	20.0	727.0	929.0		273.0	363.0		68.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		0.0		0.0			0.0								
LK-6136010	705.0	34.0	740.0	992.0		300.0	375.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3245025	705.0	17.0	723.0	996.0		268.0	374.0		60.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0			0.0				0.0	0.0			0.0				
LK-1315050	705.0	27.0	732.0	957.0		306.0	368.0		24.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				3.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-6245060	705.0	39.0	744.0	1117.0		341.0	326.0		32.0								0.0		0.0		0.0	1.0	0.0	0.0		3.0		0.0		0.0	0.0	0.0											
LK-6248125	705.0	39.0	744.0	1117.0		341.0	326.0		32.0								0.0		0.0		0.0	1.0	0.0	0.0		3.0		0.0		0.0	0.0	0.0											
LK-2154110	705.0	54.0	760.0	1006.0		396.0	270.0		23.0						0.0			0.0	0.0		1.0	0.0	0.0			5.0		0.0		1.0	0.0	0.0		1.0	0.0							8.0	0.0
LK-8106210	705.0	27.0	733.0	971.0		350.0	316.0		37.0						0.0						1.0	0.0	0.0			0.0				0.0												0.0	
LK-6178160	705.0	30.0	736.0	941.0		313.0	364.0		25.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6178430	705.0	30.0	735.0	940.0		313.0	364.0		25.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6106045	705.0	36.0	742.0	1014.0		287.0	387.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2142120	705.0	40.0	746.0	984.0		411.0	260.0		15.0						0.0			0.0	0.0		1.0	0.0	0.0			1.0		0.0		2.0	0.0	0.0		1.0	0.0							13.0	0.0
LK-1333005	705.0	26.0	732.0	960.0		305.0	366.0		27.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				4.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-3315275	705.0	19.0	724.0	933.0		223.0	394.0		84.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		2.0		0.0			0.0								
LK-5233080	705.0	43.0	749.0	1132.0	187.0	324.0	116.0		3.0	1.0	1.0							1.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							71.0						
LK-2221080	704.0	61.0	766.0	1007.0		299.0	383.0		19.0								0.0		0.0	1.0	1.0	0.0	0.0			0.0		0.0		1.0		0.0			0.0	0.0							
LK-3145130	704.0	15.0	719.0	966.0		296.0	347.0		55.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-1230195	704.0	31.0	735.0	951.0		292.0	370.0		38.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		3.0				1.0		1.0						0.0					
LK-1115175	704.0	33.0	737.0	952.0		317.0	348.0		35.0			0.0			0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0			
LK-3315105	704.0	19.0	723.0	932.0		223.0	393.0		84.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		2.0		0.0			0.0								
LK-1227725	704.0	36.0	741.0	987.0		314.0	333.0		52.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-1318095	704.0	19.0	722.0	917.0		288.0	365.0		42.0						0.0				0.0		0.0	1.0	0.0		0.0	2.0				3.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-1315095	703.0	27.0	731.0	955.0		305.0	368.0		24.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				3.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-3242060	703.0	13.0	718.0	936.0		332.0	305.0		64.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0			0.0				0.0	0.0			0.0				
LK-2127005	703.0	28.0	732.0	980.0		386.0	275.0		34.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		2.0	0.0	1.0		0.0	0.0							2.0	0.0
LK-1324225	703.0	22.0	726.0	943.0		387.0	267.0		30.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				17.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-5242130	703.0	43.0	747.0	1129.0	187.0	323.0	116.0		3.0	1.0	1.0							1.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							71.0						
LK-2109050	703.0	32.0	736.0	984.0		399.0	267.0		28.0						0.0			0.0	0.0		0.0	1.0	0.0			3.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-3306050	703.0	20.0	723.0	924.0		272.0	361.0		68.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		0.0		0.0			0.0								
LK-9212130	702.0	22.0	725.0	975.0		310.0	350.0		35.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0				0.0								0.0	
LK-3330050	702.0	18.0	721.0	943.0		255.0	378.0		65.0										0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0		0.0			0.0								
LK-2112060	702.0	40.0	743.0	1004.0		419.0	245.0		21.0						0.0			0.0	0.0		1.0	0.0	0.0			2.0		0.0		2.0	0.0	0.0		0.0	0.0							11.0	0.0
LK-5103060	702.0	46.0	759.0	1149.0	314.0	188.0	87.0	99.0	0.0	0.0	2.0	1.0		3.0			1.0		0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0														
LK-6103010	702.0	36.0	738.0	1008.0		286.0	385.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6230130	702.0	43.0	746.0	1082.0		352.0	318.0		28.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-3115045	702.0	19.0	721.0	922.0		311.0	359.0		28.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-9121080	702.0	30.0	733.0	937.0		358.0	325.0		17.0										0.0		1.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-5245045	702.0	43.0	746.0	1128.0	186.0	323.0	115.0		3.0	1.0	1.0							1.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							71.0						
LK-4203165	701.0	64.0	767.0	1200.0	409.0	192.0	39.0	43.0	0.0	5.0	1.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																			
LK-9130045	701.0	24.0	725.0	906.0		287.0	396.0		15.0										0.0		0.0	0.0	0.0		1.0	1.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-4509075	701.0	67.0	771.0	1130.0	545.0	24.0	18.0		1.0	92.0	8.0	3.0		5.0			1.0		0.0	1.0		0.0	0.0					0.0					0.0	1.0									
LK-9212175	701.0	22.0	723.0	973.0		310.0	349.0		35.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0				0.0								0.0	
LK-7109140	701.0	48.0	750.0	1054.0		314.0	347.0		36.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-7127080	701.0	44.0	746.0	1043.0		336.0	323.0		35.0									0.0	0.0		1.0	0.0	0.0	0.0		3.0		0.0		0.0	0.0												
LK-3139065	701.0	14.0	715.0	952.0		404.0	234.0		57.0						0.0				0.0		0.0	1.0	0.0		0.0	2.0		0.0		2.0								0.0	0.0		0.0		
LK-6142140	701.0	34.0	736.0	977.0		325.0	358.0		16.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-5109010	701.0	46.0	758.0	1148.0	314.0	187.0	87.0	99.0	0.0	0.0	2.0	1.0		3.0			1.0		0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0														
LK-6248045	701.0	39.0	740.0	1111.0		339.0	325.0		32.0								0.0		0.0		0.0	1.0	0.0	0.0		3.0		0.0		0.0	0.0	0.0											
LK-5233045	701.0	43.0	745.0	1125.0	186.0	322.0	115.0		3.0	1.0	1.0							1.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							70.0						
LK-2133290	701.0	32.0	733.0	980.0		397.0	266.0		28.0						0.0			0.0	0.0		0.0	1.0	0.0			3.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-3312065	701.0	20.0	721.0	922.0		271.0	360.0		68.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		0.0		0.0			0.0								
LK-8121105	700.0	26.0	727.0	955.0		390.0	260.0		39.0						0.0						0.0	1.0	0.0			1.0				4.0												6.0	
LK-8127115	700.0	35.0	736.0	974.0		383.0	273.0		32.0						0.0						0.0	1.0	0.0			0.0				1.0												10.0	
LK-9212200	700.0	22.0	722.0	972.0		309.0	349.0		35.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0				0.0								0.0	
LK-7209050	700.0	24.0	724.0	965.0		352.0	313.0		33.0						0.0		0.0					1.0	0.0							1.0													
LK-2136390	700.0	25.0	726.0	977.0		356.0	304.0		34.0						0.0			0.0	0.0		0.0	0.0	0.0			2.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-6106285	700.0	36.0	736.0	1006.0		285.0	384.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-1339055	700.0	26.0	726.0	953.0		302.0	363.0		27.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				4.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-1330030	700.0	26.0	727.0	967.0		313.0	338.0		36.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				8.0	0.0	0.0		1.0	0.0	0.0		0.0			0.0		
LK-7163060	700.0	45.0	745.0	1023.0		289.0	370.0		38.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-5239035	700.0	43.0	744.0	1124.0	186.0	322.0	115.0		3.0	1.0	1.0							1.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							70.0						
LK-1215470	700.0	34.0	734.0	957.0		312.0	330.0		53.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-2133120	700.0	32.0	732.0	979.0		397.0	266.0		28.0						0.0			0.0	0.0		0.0	1.0	0.0			3.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-4106020	699.0	72.0	781.0	1277.0	462.0	72.0	35.0		1.0	76.0	35.0	4.0		5.0			1.0		1.0	0.0		0.0	0.0					0.0					1.0	1.0									
LK-7103035	699.0	48.0	748.0	1053.0		314.0	346.0		36.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-7154130	699.0	48.0	748.0	1040.0		338.0	329.0		29.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-6133145	699.0	40.0	739.0	1018.0		325.0	334.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	10.0		0.0		1.0	0.0								0.0				
LK-3145200	699.0	15.0	714.0	959.0		294.0	345.0		54.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-9121095	699.0	30.0	730.0	933.0		356.0	324.0		17.0										0.0		1.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-7142090	699.0	45.0	744.0	1021.0		288.0	369.0		38.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-1212370	699.0	32.0	732.0	995.0		318.0	327.0		50.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-1212685	699.0	32.0	732.0	995.0		318.0	327.0		50.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-2109040	699.0	32.0	731.0	978.0		397.0	266.0		28.0						0.0			0.0	0.0		0.0	1.0	0.0			3.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-4133165	698.0	44.0	751.0	1216.0	489.0	43.0	38.0		1.0	52.0	63.0	5.0		3.0			1.0		1.0	1.0		0.0	0.0					0.0					0.0	1.0									
LK-3330030	698.0	18.0	717.0	938.0		254.0	376.0		65.0										0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0		0.0			0.0								
LK-7203245	698.0	27.0	725.0	983.0		303.0	343.0		49.0						0.0		0.0					2.0	0.0							1.0													
LK-2112200	698.0	40.0	738.0	997.0		416.0	243.0		21.0						0.0			0.0	0.0		1.0	0.0	0.0			2.0		0.0		2.0	0.0	0.0		0.0	0.0							11.0	0.0
LK-2233350	698.0	67.0	765.0	1033.0		391.0	275.0		27.0								0.0		0.0	1.0	1.0	0.0	0.0			1.0		0.0		2.0		0.0			0.0	0.0							
LK-6203140	698.0	69.0	869.0	1372.0		529.0	153.0		10.0								0.0		0.0		1.0	0.0	0.0	1.0		0.0		0.0		3.0	0.0	0.0											
LK-2127135	698.0	28.0	726.0	971.0		382.0	273.0		33.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		2.0	0.0	1.0		0.0	0.0							2.0	0.0
LK-1336060	698.0	26.0	724.0	950.0		301.0	362.0		27.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				4.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-6212090	698.0	50.0	749.0	1067.0		273.0	401.0		20.0								0.0		0.0		0.0	1.0	0.0	1.0		2.0		0.0		0.0	0.0	0.0											
LK-3324150	698.0	21.0	720.0	935.0		245.0	395.0		54.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-1230055	698.0	30.0	729.0	942.0		289.0	367.0		37.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		3.0				1.0		1.0						0.0					
LK-1118065	698.0	32.0	730.0	943.0		314.0	344.0		35.0			0.0			0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0			
LK-1324300	698.0	22.0	721.0	936.0		384.0	265.0		29.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				17.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-2206115	698.0	52.0	750.0	1023.0		313.0	353.0		28.0								0.0		0.0	1.0	0.0	1.0	0.0			1.0		0.0		0.0		0.0			0.0	0.0							
LK-8224100	698.0	21.0	719.0	930.0		272.0	384.0		40.0										0.0		0.0	1.0	0.0			0.0		0.0			0.0	0.0											
LK-4127015	697.0	60.0	764.0	1320.0	463.0	43.0	38.0		0.0	70.0	68.0	6.0		2.0			1.0		1.0	0.0		0.0	0.0					0.0					0.0	1.0									
LK-4106060	697.0	72.0	780.0	1275.0	461.0	72.0	35.0		1.0	76.0	35.0	4.0		5.0			1.0		1.0	0.0		0.0	0.0					0.0					1.0	1.0									
LK-9133110	697.0	24.0	721.0	902.0		286.0	394.0		15.0										0.0		0.0	0.0	0.0		1.0	1.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-7109115	697.0	48.0	745.0	1048.0		313.0	345.0		36.0									0.0	0.0		0.0	0.0	0.0	0.0		2.0		0.0		0.0	0.0												
LK-3248220	697.0	17.0	715.0	985.0		265.0	370.0		59.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0			0.0				0.0	0.0			0.0				
LK-7154235	697.0	48.0	745.0	1037.0		337.0	328.0		29.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-2215130	697.0	49.0	747.0	1029.0		404.0	260.0		29.0								0.0		0.0	1.0	0.0	0.0	0.0			1.0		0.0		1.0		0.0			0.0	0.0							
LK-3233095	697.0	17.0	715.0	974.0		243.0	402.0		47.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-6248005	697.0	39.0	736.0	1104.0		337.0	323.0		31.0								0.0		0.0		0.0	1.0	0.0	0.0		3.0		0.0		0.0	0.0	0.0											
LK-6130095	697.0	40.0	737.0	1016.0		324.0	333.0		28.0										0.0		0.0	0.0	0.0	0.0	0.0	10.0		0.0		1.0	0.0								0.0				
LK-6218110	697.0	43.0	741.0	1075.0		350.0	316.0		28.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-1209075	697.0	33.0	730.0	964.0		317.0	342.0		35.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-9112140	697.0	20.0	717.0	917.0		310.0	360.0		24.0										0.0		1.0	0.0	0.0		0.0	1.0		0.0		1.0	0.0	0.0				0.0		0.0					
LK-4121080	696.0	68.0	784.0	1454.0	469.0	34.0	81.0		0.0	38.0	60.0	3.0		3.0			1.0		1.0	1.0		0.0	0.0					0.0					0.0	1.0									
LK-4133090	696.0	44.0	749.0	1212.0	488.0	43.0	37.0		1.0	52.0	63.0	5.0		3.0			1.0		1.0	1.0		0.0	0.0					0.0					0.0	1.0									
LK-9133050	696.0	23.0	720.0	900.0		285.0	393.0		15.0										0.0		0.0	0.0	0.0		1.0	1.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-8130265	696.0	31.0	727.0	965.0		390.0	261.0		32.0						0.0						1.0	0.0	0.0			1.0				1.0												9.0	
LK-6136100	696.0	34.0	730.0	979.0		296.0	370.0		27.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-8206080	696.0	29.0	725.0	999.0		303.0	359.0		31.0										0.0		0.0	1.0	0.0			0.0		0.0			0.0	0.0											
LK-2139055	696.0	28.0	724.0	965.0		417.0	244.0		27.0						0.0			0.0	0.0		0.0	1.0	0.0			2.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-3103250	696.0	18.0	714.0	957.0		284.0	367.0		36.0						0.0				0.0		0.0	2.0	0.0		0.0	1.0		0.0		4.0								0.0	0.0		0.0		
LK-3218155	696.0	19.0	733.0	975.0		267.0	370.0		56.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0			0.0				0.0	0.0			0.0				
LK-6181120	696.0	23.0	719.0	952.0		309.0	352.0		33.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-6127120	696.0	40.0	736.0	1019.0		291.0	368.0		35.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6127180	696.0	40.0	736.0	1019.0		291.0	368.0		35.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-9224130	695.0	35.0	730.0	942.0		344.0	320.0		13.0						0.0				0.0		0.0	0.0	0.0		0.0	0.0		0.0		0.0				1.0								14.0	
LK-7154190	695.0	48.0	744.0	1034.0		337.0	327.0		29.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-9218065	695.0	24.0	720.0	949.0		330.0	330.0		30.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0				1.0								2.0	
LK-6245230	695.0	38.0	733.0	1101.0		336.0	322.0		31.0								0.0		0.0		0.0	1.0	0.0	0.0		3.0		0.0		0.0	0.0	0.0											
LK-7139030	695.0	46.0	741.0	1018.0		306.0	348.0		35.0									0.0	0.0		0.0	0.0	0.0	0.0		4.0		0.0		0.0	0.0												
LK-6178065	695.0	30.0	725.0	927.0		309.0	359.0		25.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-8215010	695.0	29.0	724.0	985.0		302.0	361.0		30.0										0.0		0.0	0.0	0.0			1.0		0.0			0.0	0.0											
LK-3315025	695.0	19.0	714.0	920.0		220.0	388.0		83.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		2.0		0.0			0.0								
LK-3315115	695.0	19.0	714.0	920.0		220.0	388.0		83.0										0.0		0.0	1.0	0.0		0.0	0.0		0.0		2.0		0.0			0.0								
LK-1227415	695.0	36.0	732.0	975.0		311.0	329.0		51.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-1306200	695.0	19.0	714.0	907.0		285.0	361.0		42.0						0.0				0.0		0.0	1.0	0.0		0.0	2.0				3.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-9151105	695.0	21.0	717.0	951.0		264.0	382.0		46.0										0.0		1.0	0.0	0.0		0.0	1.0		0.0		1.0	0.0	0.0				0.0		0.0					
LK-5212105	695.0	42.0	737.0	981.0	0.0	301.0	366.0		24.0	1.0	0.0							0.0	0.0		0.0	1.0	0.0	0.0		0.0		0.0		0.0							0.0						
LK-9209205	694.0	27.0	722.0	986.0		356.0	305.0		23.0						0.0				0.0		0.0	2.0	0.0		0.0	1.0		0.0		5.0				1.0								1.0	
LK-9209255	694.0	27.0	722.0	986.0		356.0	305.0		23.0						0.0				0.0		0.0	2.0	0.0		0.0	1.0		0.0		5.0				1.0								1.0	
LK-5118215	694.0	53.0	763.0	1259.0	511.0	114.0	47.0	2.0	0.0	1.0	7.0	3.0		3.0			1.0		0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0														
LK-9233020	694.0	32.0	726.0	941.0		346.0	320.0		15.0						0.0				0.0		0.0	1.0	0.0		0.0	0.0		0.0		0.0				1.0								9.0	
LK-2139470	694.0	28.0	722.0	962.0		416.0	243.0		27.0						0.0			0.0	0.0		0.0	1.0	0.0			2.0		0.0		3.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-9206245	694.0	26.0	720.0	990.0		414.0	245.0		25.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		7.0				1.0								0.0	
LK-6160320	694.0	38.0	733.0	978.0		347.0	311.0		32.0										0.0		0.0	0.0	0.0	0.0	0.0	2.0		0.0		1.0	0.0								0.0				
LK-6184285	694.0	23.0	717.0	949.0		308.0	351.0		32.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-9115030	694.0	35.0	729.0	951.0		339.0	330.0		21.0										0.0		1.0	0.0	0.0		0.0	1.0		0.0		0.0	0.0	0.0				0.0		0.0					
LK-1330265	694.0	26.0	721.0	959.0		310.0	335.0		36.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				8.0	0.0	0.0		1.0	0.0	0.0		0.0			0.0		
LK-1115095	694.0	32.0	727.0	939.0		313.0	343.0		35.0			0.0			0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0			
LK-1215315	694.0	33.0	728.0	949.0		309.0	327.0		53.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-1215485	694.0	33.0	728.0	949.0		310.0	328.0		53.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		2.0				1.0		0.0						0.0					
LK-1318055	694.0	18.0	713.0	905.0		284.0	360.0		42.0						0.0				0.0		0.0	1.0	0.0		0.0	2.0				3.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-7212155	694.0	26.0	721.0	956.0		369.0	287.0		36.0						0.0		0.0					1.0	0.0							0.0													
LK-1233190	694.0	29.0	724.0	949.0		288.0	345.0		55.0						0.0			0.0	0.0		0.0	1.0	0.0	0.0		4.0				1.0		0.0						0.0					
LK-5209040	694.0	42.0	737.0	980.0	0.0	301.0	366.0		24.0	1.0	0.0							0.0	0.0		0.0	1.0	0.0	0.0		0.0		0.0		0.0							0.0						
LK-5215100	694.0	42.0	736.0	979.0	0.0	301.0	366.0		24.0	1.0	0.0							0.0	0.0		0.0	1.0	0.0	0.0		0.0		0.0		0.0							0.0						
LK-4203135	693.0	63.0	758.0	1185.0	404.0	190.0	39.0	42.0	0.0	5.0	1.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																			
LK-9212015	693.0	22.0	715.0	963.0		306.0	346.0		35.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0				0.0								0.0	
LK-3154180	693.0	16.0	709.0	966.0		265.0	383.0		39.0						0.0				0.0		0.0	2.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-3330180	693.0	18.0	711.0	930.0		252.0	373.0		64.0										0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0		0.0			0.0								
LK-3218090	693.0	19.0	729.0	970.0		265.0	368.0		55.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0			0.0				0.0	0.0			0.0				
LK-1336100	693.0	25.0	719.0	943.0		299.0	360.0		27.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0				4.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-1230340	693.0	30.0	723.0	935.0		287.0	364.0		37.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		3.0				1.0		1.0						0.0					
LK-2121150	692.0	38.0	731.0	951.0		319.0	355.0		14.0						0.0			0.0	0.0		1.0	0.0	0.0			1.0		0.0		0.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-3134080	692.0	17.0	710.0	963.0		289.0	338.0		45.0						0.0				0.0		0.0	1.0	0.0		0.0	16.0		0.0		2.0								0.0	0.0		0.0		
LK-6149100	692.0	31.0	724.0	976.0		324.0	335.0		30.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-2218215	692.0	49.0	742.0	1021.0		401.0	258.0		29.0								0.0		0.0	1.0	0.0	0.0	0.0			1.0		0.0		1.0		0.0			0.0	0.0							
LK-6175120	692.0	34.0	726.0	964.0		321.0	353.0		16.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3127345	692.0	20.0	713.0	941.0		295.0	358.0		33.0						0.0				0.0		0.0	1.0	0.0		1.0	1.0		0.0		1.0								0.0	0.0		0.0		
