entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	JSP	ULPP	NLF	ULF	RPP	SLNF	DUA	SEP	SLPF	UNAF
LK-9203425	688.0	8.0	695.0	909.0	306.0	374.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-8118095	688.0	14.0	702.0	910.0	417.0	260.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1112015	687.0	7.0	693.0	896.0	274.0	407.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1215475	687.0	7.0	695.0	866.0	294.0	386.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1230230	687.0	6.0	693.0	867.0	270.0	409.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1324255	687.0	8.0	695.0	897.0	339.0	339.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1324350	687.0	8.0	695.0	897.0	339.0	339.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6224035	687.0	6.0	693.0	961.0	302.0	378.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6172185	687.0	7.0	693.0	895.0	338.0	343.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9109005	687.0	5.0	692.0	855.0	299.0	380.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3103180	687.0	6.0	693.0	863.0	270.0	407.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3239105	687.0	6.0	693.0	894.0	256.0	423.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9206095	687.0	7.0	694.0	915.0	377.0	301.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3154230	687.0	6.0	692.0	872.0	263.0	415.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2303305	687.0	8.0	694.0	879.0	441.0	235.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5218160	687.0	8.0	694.0	981.0	368.0	310.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-5218175	687.0	8.0	695.0	982.0	368.0	310.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-5234040	687.0	8.0	695.0	982.0	368.0	310.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-8127115	687.0	9.0	696.0	865.0	344.0	332.0	4.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2121065	687.0	9.0	696.0	885.0	340.0	335.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2133190	686.0	9.0	695.0	904.0	392.0	285.0	3.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-1224320	686.0	7.0	692.0	880.0	242.0	437.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2203140	686.0	9.0	694.0	912.0	317.0	359.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6127385	686.0	7.0	692.0	915.0	314.0	365.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3115045	686.0	6.0	692.0	816.0	288.0	387.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9115235	686.0	8.0	694.0	855.0	331.0	344.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6169015	686.0	7.0	692.0	893.0	337.0	342.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3215140	686.0	6.0	692.0	866.0	256.0	419.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3218215	686.0	6.0	692.0	866.0	256.0	419.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6215010	686.0	12.0	698.0	1074.0	451.0	225.0	4.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6142200	686.0	4.0	691.0	876.0	336.0	343.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2127250	686.0	9.0	695.0	890.0	362.0	316.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9203260	686.0	8.0	693.0	906.0	305.0	373.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-3106020	686.0	5.0	691.0	914.0	289.0	388.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
LK-1318190	685.0	7.0	692.0	852.0	276.0	401.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2203005	685.0	9.0	694.0	911.0	316.0	359.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1212330	685.0	8.0	693.0	889.0	301.0	377.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-1310060	685.0	7.0	692.0	856.0	293.0	383.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321015	685.0	7.0	692.0	885.0	286.0	392.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9118045	685.0	8.0	693.0	853.0	330.0	343.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6248005	685.0	7.0	692.0	997.0	335.0	344.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3239015	685.0	6.0	691.0	891.0	255.0	422.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2142145	685.0	11.0	697.0	922.0	392.0	282.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3242175	685.0	5.0	691.0	892.0	256.0	423.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3136225	685.0	6.0	691.0	898.0	260.0	417.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5306065	685.0	12.0	697.0	1175.0	534.0	140.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5315070	685.0	12.0	697.0	1174.0	533.0	140.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7206010	685.0	5.0	691.0	889.0	328.0	350.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9133095	685.0	6.0	692.0	815.0	293.0	382.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1209615	684.0	6.0	690.0	853.0	318.0	358.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3127345	684.0	7.0	691.0	844.0	273.0	399.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6103105	684.0	6.0	690.0	904.0	303.0	373.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3221135	684.0	6.0	690.0	890.0	255.0	421.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9218065	684.0	7.0	691.0	867.0	328.0	348.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8103175	684.0	11.0	694.0	892.0	368.0	304.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2154150	684.0	11.0	695.0	920.0	344.0	328.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
LK-7115155	684.0	6.0	691.0	927.0	291.0	386.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6160310	684.0	7.0	692.0	905.0	333.0	343.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2233170	684.0	11.0	695.0	922.0	370.0	301.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8133130	684.0	11.0	695.0	896.0	366.0	305.0	4.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8119080	684.0	14.0	698.0	905.0	415.0	259.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9209180	684.0	8.0	692.0	896.0	342.0	332.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7215125	683.0	7.0	690.0	893.0	329.0	346.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1227525	683.0	9.0	692.0	891.0	262.0	413.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5115005	683.0	8.0	691.0	1227.0	542.0	131.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6245230	683.0	7.0	690.0	994.0	334.0	343.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3145305	683.0	6.0	690.0	868.0	272.0	403.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3330050	683.0	6.0	689.0	878.0	232.0	441.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2218125	683.0	12.0	695.0	945.0	393.0	278.0	4.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7127030	683.0	7.0	690.0	948.0	307.0	367.0	3.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7212135	682.0	7.0	689.0	893.0	329.0	345.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1227480	682.0	9.0	691.0	890.0	261.0	413.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1209220	682.0	6.0	688.0	851.0	317.0	357.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6181120	682.0	6.0	688.0	860.0	300.0	375.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3103130	682.0	6.0	688.0	857.0	268.0	404.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3209135	682.0	6.0	688.0	874.0	238.0	432.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3242025	682.0	5.0	687.0	887.0	255.0	420.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2157090	682.0	11.0	693.0	917.0	343.0	327.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
LK-1312140	682.0	8.0	690.0	863.0	315.0	355.0	5.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3136015	682.0	6.0	688.0	894.0	258.0	415.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3248240	682.0	5.0	687.0	899.0	238.0	435.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9227090	682.0	7.0	689.0	864.0	342.0	330.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2306025	682.0	12.0	694.0	888.0	379.0	290.0	4.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8118165	682.0	14.0	696.0	903.0	414.0	258.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1136305	681.0	7.0	688.0	871.0	261.0	414.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5245060	681.0	7.0	688.0	1048.0	448.0	224.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2203050	681.0	9.0	690.0	905.0	314.0	356.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1212120	681.0	8.0	689.0	885.0	299.0	375.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-1212675	681.0	8.0	689.0	884.0	299.0	374.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-3315240	681.0	6.0	687.0	865.0	220.0	452.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1230650	681.0	6.0	687.0	859.0	268.0	405.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230130	681.0	6.0	687.0	943.0	342.0	331.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3148160	681.0	7.0	688.0	841.0	272.0	397.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9142030	681.0	8.0	689.0	840.0	342.0	329.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8124140	681.0	12.0	693.0	885.0	361.0	305.0	5.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-8119070	681.0	14.0	695.0	901.0	413.0	258.0	2.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5212065	680.0	6.0	686.0	901.0	291.0	380.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3333150	680.0	6.0	686.0	863.0	220.0	451.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1333075	680.0	6.0	686.0	873.0	305.0	364.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6184285	680.0	6.0	686.0	858.0	299.0	374.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3209130	680.0	6.0	686.0	872.0	237.0	430.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6130255	680.0	9.0	688.0	931.0	339.0	333.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-6133170	680.0	9.0	689.0	931.0	340.0	333.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-2154015	680.0	11.0	691.0	915.0	342.0	326.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
LK-6154185	680.0	7.0	687.0	889.0	341.0	332.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2230270	680.0	11.0	691.0	916.0	368.0	299.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3330030	680.0	6.0	686.0	873.0	231.0	439.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8206170	680.0	7.0	688.0	905.0	291.0	378.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1112010	679.0	6.0	686.0	886.0	271.0	402.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1318180	679.0	7.0	686.0	845.0	274.0	398.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6106045	679.0	6.0	685.0	898.0	301.0	371.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6224045	679.0	6.0	685.0	950.0	298.0	373.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3142130	679.0	6.0	685.0	862.0	270.0	400.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6154240	679.0	7.0	686.0	887.0	341.0	332.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6160245	679.0	7.0	686.0	898.0	331.0	340.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9206135	679.0	7.0	686.0	905.0	373.0	297.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2136390	679.0	7.0	687.0	879.0	338.0	333.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3248150	679.0	5.0	684.0	895.0	236.0	433.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6136010	679.0	7.0	686.0	880.0	296.0	376.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5110080	679.0	8.0	687.0	1537.0	479.0	187.0	4.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-1206045	678.0	7.0	685.0	858.0	303.0	368.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1215340	678.0	7.0	685.0	854.0	290.0	380.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5242015	678.0	7.0	685.0	1043.0	446.0	223.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6172275	678.0	6.0	684.0	883.0	333.0	338.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3236045	678.0	5.0	683.0	884.0	230.0	438.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3236140	678.0	5.0	683.0	884.0	230.0	438.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3248145	678.0	5.0	683.0	894.0	236.0	432.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2306530	678.0	12.0	689.0	883.0	377.0	288.0	4.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-8124045	678.0	12.0	690.0	882.0	360.0	304.0	5.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-6142140	677.0	4.0	682.0	865.0	331.0	339.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8203035	677.0	7.0	684.0	900.0	290.0	376.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-5224115	677.0	8.0	685.0	1087.0	512.0	156.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-3309060	676.0	7.0	683.0	862.0	259.0	409.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1206250	676.0	7.0	684.0	856.0	302.0	367.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1206380	676.0	7.0	684.0	856.0	302.0	367.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1230110	676.0	6.0	682.0	852.0	266.0	402.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6218110	676.0	6.0	683.0	937.0	340.0	328.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1218150	676.0	8.0	684.0	873.0	379.0	291.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1336130	676.0	6.0	682.0	868.0	303.0	362.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6103010	676.0	6.0	682.0	894.0	299.0	369.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6227080	676.0	6.0	682.0	946.0	297.0	372.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6178280	676.0	5.0	681.0	857.0	316.0	353.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6245150	676.0	7.0	683.0	984.0	330.0	339.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6160055	676.0	7.0	683.0	894.0	329.0	339.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9206150	676.0	7.0	683.0	900.0	371.0	296.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-9206205	676.0	7.0	683.0	901.0	371.0	296.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2230030	676.0	11.0	687.0	911.0	366.0	297.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-7206155	676.0	5.0	681.0	876.0	323.0	345.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5209035	675.0	6.0	681.0	894.0	289.0	377.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1224135	675.0	7.0	682.0	866.0	239.0	431.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5248095	675.0	7.0	682.0	1038.0	444.0	222.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6178435	675.0	5.0	680.0	857.0	315.0	353.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6149100	675.0	6.0	680.0	881.0	320.0	348.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8124035	675.0	12.0	687.0	878.0	359.0	303.0	5.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-5103025	675.0	8.0	684.0	1529.0	476.0	186.0	4.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-9209175	675.0	8.0	683.0	884.0	337.0	328.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2130170	675.0	8.0	683.0	914.0	431.0	237.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9151030	674.0	7.0	681.0	845.0	278.0	386.0	2.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-5242040	674.0	7.0	681.0	1038.0	443.0	221.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6127120	674.0	7.0	680.0	899.0	308.0	359.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6127180	674.0	7.0	680.0	899.0	308.0	359.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6106285	674.0	6.0	680.0	891.0	299.0	368.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3218020	674.0	6.0	679.0	850.0	252.0	412.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6203040	674.0	11.0	686.0	1056.0	444.0	221.0	4.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6160190	674.0	7.0	681.0	891.0	328.0	338.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3330180	674.0	6.0	680.0	866.0	229.0	435.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3139105	674.0	7.0	680.0	913.0	347.0	319.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9233120	674.0	8.0	682.0	861.0	327.0	335.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-5103055	674.0	8.0	683.0	1527.0	476.0	186.0	4.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-9209025	674.0	8.0	682.0	884.0	337.0	328.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2130150	674.0	8.0	682.0	913.0	430.0	237.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2315140	673.0	10.0	683.0	859.0	546.0	117.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1309020	673.0	7.0	680.0	841.0	288.0	377.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1321385	673.0	7.0	680.0	869.0	281.0	385.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1230080	673.0	6.0	679.0	849.0	265.0	401.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1333005	673.0	6.0	679.0	864.0	302.0	360.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6172180	673.0	6.0	679.0	876.0	331.0	336.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6178160	673.0	5.0	678.0	854.0	314.0	352.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3215060	673.0	6.0	678.0	849.0	251.0	411.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3218045	673.0	6.0	679.0	850.0	251.0	411.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2127155	673.0	8.0	682.0	873.0	355.0	311.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1315150	673.0	8.0	681.0	852.0	311.0	350.0	4.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-8127310	673.0	9.0	682.0	848.0	337.0	326.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1233025	672.0	6.0	679.0	860.0	266.0	400.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7212095	672.0	7.0	679.0	880.0	324.0	340.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
