entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
LK-1115200	846.0	7.0	853.0	999.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	1.0	1.0	0.0	0.0	0.0	1.0	288.0	1.0	0.0	0.0	0.0	1.0	515.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-2127325	846.0	7.0	853.0	1012.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	2.0	1.0	0.0	1.0	1.0	346.0	1.0	0.0	0.0	0.0	1.0	455.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
LK-2130160	846.0	11.0	857.0	1077.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	1.0	434.0	1.0	0.0	0.0	0.0	1.0	367.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
LK-2142120	846.0	8.0	854.0	1011.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	1.0	1.0	0.0	1.0	1.0	448.0	1.0	0.0	0.0	0.0	2.0	362.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1227350	846.0	7.0	854.0	1013.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	295.0	1.0	0.0	0.0	0.0	1.0	499.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-2215130	846.0	10.0	856.0	1036.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	0.0	1.0	0.0	0.0	1.0	1.0	406.0	1.0	0.0	0.0	0.0	2.0	397.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
LK-1315150	846.0	6.0	852.0	988.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	1.0	2.0	1.0	0.0	1.0	1.0	304.0	1.0	0.0	0.0	0.0	2.0	503.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-5218055	846.0	6.0	852.0	1082.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	1.0	729.0	1.0	0.0	0.0	1.0	5.0	90.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8206080	846.0	7.0	853.0	983.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	1.0	3.0	1.0	0.0	1.0	1.0	264.0	1.0	0.0	0.0	0.0	2.0	534.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0
LK-5121080	846.0	15.0	861.0	1095.0	1.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	1.0	1.0	0.0	1.0	3.0	661.0	1.0	0.0	0.0	2.0	73.0	76.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
LK-5103080	846.0	9.0	855.0	1109.0	1.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	1.0	2.0	642.0	1.0	0.0	0.0	2.0	6.0	163.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0
LK-3242110	846.0	6.0	852.0	993.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	1.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	1.0	538.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
LK-4415220	846.0	15.0	861.0	1112.0	2.0	3.0	1.0	1.0	14.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	2.0	3.0	729.0	2.0	0.0	1.0	4.0	2.0	65.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
LK-4512095	846.0	24.0	870.0	1149.0	3.0	5.0	1.0	1.0	14.0	1.0	2.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	2.0	1.0	2.0	3.0	737.0	3.0	1.0	1.0	7.0	2.0	43.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0
LK-2127020	845.0	7.0	853.0	1011.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	2.0	1.0	0.0	1.0	1.0	346.0	1.0	0.0	0.0	0.0	1.0	455.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
LK-2127180	845.0	7.0	853.0	1011.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	2.0	1.0	0.0	1.0	1.0	346.0	1.0	0.0	0.0	0.0	1.0	455.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
LK-2139050	845.0	7.0	852.0	1006.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	0.0	1.0	1.0	0.0	1.0	1.0	402.0	1.0	0.0	0.0	0.0	1.0	401.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-3306110	845.0	6.0	851.0	978.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	50.0	0.0	2.0	0.0	0.0	0.0	1.0	251.0	1.0	0.0	0.0	0.0	2.0	528.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
LK-1306185	845.0	7.0	852.0	984.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	1.0	1.0	0.0	0.0	0.0	1.0	274.0	1.0	0.0	0.0	0.0	1.0	526.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-1318150	845.0	7.0	852.0	984.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	1.0	1.0	0.0	0.0	0.0	1.0	274.0	1.0	0.0	0.0	0.0	1.0	526.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-8212015	845.0	10.0	854.0	984.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	1.0	2.0	1.0	0.0	1.0	1.0	261.0	1.0	0.0	0.0	0.0	2.0	540.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0
LK-8218055	845.0	10.0	854.0	984.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	1.0	2.0	1.0	0.0	1.0	1.0	261.0	1.0	0.0	0.0	0.0	2.0	540.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0
LK-3145250	845.0	6.0	852.0	999.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	1.0	2.0	1.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	1.0	537.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-3154210	845.0	7.0	852.0	998.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	2.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	1.0	586.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-4133070	845.0	22.0	867.0	1234.0	2.0	4.0	1.0	1.0	13.0	1.0	3.0	0.0	1.0	1.0	1.0	4.0	1.0	1.0	2.0	0.0	2.0	2.0	727.0	2.0	0.0	0.0	17.0	2.0	48.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
LK-1215595	844.0	8.0	853.0	1009.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	2.0	0.0	0.0	0.0	0.0	274.0	1.0	0.0	0.0	0.0	1.0	515.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-9203090	844.0	8.0	852.0	1005.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	1.0	1.0	1.0	0.0	0.0	1.0	294.0	1.0	0.0	0.0	0.0	1.0	503.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-9215235	844.0	7.0	851.0	994.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	1.0	1.0	1.0	0.0	1.0	1.0	311.0	1.0	0.0	0.0	0.0	1.0	492.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-6233175	844.0	9.0	853.0	1105.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	2.0	0.0	0.0	0.0	1.0	337.0	1.0	0.0	0.0	0.0	1.0	461.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-7218030	844.0	7.0	850.0	1002.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	2.0	2.0	0.0	0.0	0.0	1.0	289.0	0.0	0.0	0.0	0.0	2.0	495.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-1224160	843.0	8.0	851.0	1017.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	4.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	1.0	568.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0
LK-2203110	843.0	8.0	851.0	999.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	0.0	2.0	1.0	0.0	0.0	1.0	285.0	1.0	0.0	0.0	0.0	2.0	515.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-9218145	843.0	7.0	850.0	994.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0	1.0	1.0	0.0	0.0	1.0	1.0	323.0	1.0	0.0	0.0	0.0	1.0	479.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-1215235	843.0	8.0	851.0	1008.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	2.0	0.0	0.0	0.0	0.0	274.0	1.0	0.0	0.0	0.0	1.0	514.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-6160325	843.0	6.0	850.0	1013.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	1.0	0.0	0.0	0.0	1.0	334.0	1.0	0.0	0.0	0.0	2.0	465.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-1330150	843.0	7.0	850.0	1000.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	2.0	1.0	0.0	1.0	1.0	286.0	1.0	0.0	0.0	0.0	1.0	509.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-3333225	843.0	6.0	848.0	977.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	63.0	1.0	2.0	0.0	0.0	0.0	1.0	178.0	0.0	0.0	0.0	0.0	2.0	586.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-7133085	843.0	7.0	851.0	1017.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	1.0	2.0	1.0	0.0	1.0	1.0	303.0	1.0	0.0	0.0	0.0	2.0	484.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-5110045	843.0	9.0	852.0	1105.0	1.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	1.0	2.0	640.0	1.0	0.0	0.0	2.0	6.0	162.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0
LK-2209175	842.0	7.0	849.0	971.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	0.0	2.0	1.0	0.0	1.0	1.0	298.0	1.0	0.0	0.0	0.0	2.0	507.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0
LK-3315075	842.0	6.0	847.0	976.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	63.0	1.0	2.0	0.0	0.0	0.0	1.0	178.0	0.0	0.0	0.0	0.0	2.0	585.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-1230445	842.0	6.0	847.0	980.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	1.0	563.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-7166110	842.0	6.0	848.0	1009.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	0.0	2.0	0.0	0.0	1.0	1.0	322.0	1.0	0.0	0.0	0.0	2.0	477.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-3221115	842.0	5.0	847.0	1002.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	0.0	1.0	0.0	0.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	2.0	555.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-2230015	841.0	7.0	848.0	1018.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	2.0	1.0	0.0	1.0	1.0	390.0	1.0	0.0	0.0	0.0	2.0	407.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-1233170	841.0	8.0	849.0	1013.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	1.0	2.0	0.0	0.0	0.0	0.0	248.0	1.0	0.0	0.0	0.0	1.0	542.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
LK-6133145	841.0	6.0	847.0	1014.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	1.0	0.0	0.0	0.0	0.0	314.0	1.0	0.0	0.0	0.0	1.0	483.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-9212135	841.0	9.0	850.0	996.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	1.0	1.0	0.0	0.0	0.0	1.0	277.0	0.0	0.0	0.0	0.0	1.0	517.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-1227725	841.0	7.0	848.0	1006.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	293.0	1.0	0.0	0.0	0.0	1.0	496.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-1324395	841.0	7.0	848.0	1014.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	1.0	1.0	0.0	0.0	1.0	1.0	397.0	1.0	0.0	0.0	0.0	2.0	400.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-5242095	841.0	6.0	847.0	1073.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	1.0	678.0	1.0	0.0	0.0	1.0	5.0	135.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-1209615	841.0	7.0	849.0	1004.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	2.0	0.0	0.0	0.0	1.0	293.0	1.0	0.0	0.0	0.0	1.0	504.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-8224100	841.0	6.0	847.0	963.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	32.0	1.0	2.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	2.0	570.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-2127005	840.0	7.0	847.0	1005.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	2.0	1.0	0.0	1.0	1.0	344.0	1.0	0.0	0.0	0.0	1.0	452.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
LK-1224110	840.0	8.0	848.0	1013.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	4.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	1.0	566.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0
LK-2130300	840.0	11.0	850.0	1069.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	1.0	431.0	1.0	0.0	0.0	0.0	1.0	364.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0
LK-2218215	840.0	10.0	849.0	1028.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	23.0	0.0	1.0	0.0	0.0	1.0	1.0	403.0	1.0	0.0	0.0	0.0	2.0	394.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0
LK-9115030	840.0	7.0	846.0	979.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	2.0	1.0	0.0	1.0	1.0	325.0	1.0	0.0	0.0	0.0	2.0	474.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-6181245	840.0	7.0	847.0	999.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	1.0	0.0	0.0	0.0	1.0	291.0	0.0	0.0	0.0	0.0	1.0	506.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-3324120	840.0	7.0	847.0	965.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	41.0	0.0	2.0	0.0	0.0	0.0	1.0	216.0	0.0	0.0	0.0	0.0	2.0	569.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
LK-7212190	840.0	9.0	849.0	998.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	1.0	2.0	0.0	0.0	0.0	1.0	365.0	1.0	0.0	0.0	0.0	2.0	423.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-8124010	840.0	12.0	852.0	1001.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	20.0	0.0	2.0	2.0	0.0	2.0	1.0	409.0	1.0	0.0	0.0	0.0	3.0	380.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	2.0
LK-7103065	840.0	6.0	847.0	986.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	0.0	2.0	0.0	0.0	0.0	1.0	281.0	1.0	0.0	0.0	0.0	2.0	508.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-3239105	840.0	5.0	845.0	1000.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	0.0	1.0	0.0	0.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	2.0	554.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3327025	840.0	6.0	846.0	986.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	49.0	0.0	1.0	0.0	0.0	0.0	1.0	221.0	0.0	0.0	0.0	0.0	2.0	555.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3139035	840.0	8.0	848.0	1016.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	1.0	1.0	1.0	0.0	0.0	1.0	394.0	1.0	0.0	0.0	0.0	1.0	392.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
LK-2112060	839.0	8.0	847.0	1015.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	0.0	1.0	1.0	0.0	1.0	1.0	421.0	1.0	0.0	0.0	0.0	2.0	377.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
LK-2203065	839.0	8.0	847.0	994.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	0.0	2.0	1.0	0.0	0.0	1.0	284.0	1.0	0.0	0.0	0.0	2.0	513.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-6130095	839.0	6.0	845.0	1011.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	0.0	1.0	0.0	0.0	0.0	0.0	314.0	1.0	0.0	0.0	0.0	1.0	482.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-9203315	839.0	8.0	847.0	999.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	1.0	1.0	1.0	0.0	0.0	1.0	292.0	1.0	0.0	0.0	0.0	1.0	500.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-6172185	839.0	6.0	845.0	1000.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	1.0	1.0	0.0	0.0	0.0	1.0	357.0	1.0	0.0	0.0	0.0	1.0	446.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-5209040	839.0	5.0	843.0	967.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	1.0	2.0	0.0	0.0	0.0	1.0	256.0	1.0	0.0	0.0	0.0	2.0	543.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-5212105	839.0	5.0	844.0	968.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	1.0	2.0	0.0	0.0	0.0	1.0	256.0	1.0	0.0	0.0	0.0	2.0	543.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-1209220	839.0	7.0	846.0	1001.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	28.0	1.0	2.0	0.0	0.0	0.0	1.0	292.0	1.0	0.0	0.0	0.0	1.0	503.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
LK-6227070	839.0	6.0	845.0	1024.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	1.0	2.0	0.0	0.0	0.0	1.0	263.0	1.0	0.0	0.0	0.0	2.0	538.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0
LK-3118170	839.0	6.0	845.0	971.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	1.0	2.0	1.0	0.0	1.0	1.0	271.0	1.0	0.0	0.0	0.0	2.0	525.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-3227060	839.0	5.0	844.0	988.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	0.0	2.0	0.0	0.0	0.0	1.0	193.0	0.0	0.0	0.0	0.0	1.0	600.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-4121015	839.0	30.0	869.0	1381.0	3.0	6.0	1.0	1.0	19.0	1.0	3.0	0.0	1.0	1.0	1.0	2.0	0.0	3.0	3.0	0.0	2.0	2.0	686.0	2.0	1.0	1.0	33.0	2.0	47.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0
LK-3248130	839.0	5.0	843.0	1008.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	0.0	1.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	2.0	565.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-1115235	838.0	7.0	845.0	990.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	1.0	1.0	0.0	0.0	0.0	1.0	285.0	1.0	0.0	0.0	0.0	1.0	510.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-6169015	838.0	6.0	844.0	998.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	1.0	1.0	0.0	0.0	0.0	1.0	356.0	1.0	0.0	0.0	0.0	1.0	445.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
LK-1212045	838.0	8.0	846.0	1011.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	38.0	0.0	1.0	0.0	0.0	0.0	0.0	286.0	1.0	0.0	0.0	0.0	1.0	499.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0
LK-5215100	838.0	5.0	843.0	967.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	24.0	1.0	2.0	0.0	0.0	0.0	1.0	255.0	1.0	0.0	0.0	0.0	2.0	542.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
LK-6242030	838.0	8.0	846.0	1177.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	27.0	0.0	2.0	0.0	0.0	0.0	1.0	304.0	1.0	0.0	0.0	0.0	1.0	486.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0
