entity_id	result_ut	valid	rejected	polled	electors	PA	UNP	SMBP	Ind 1	Ind 2	SLPF
LK-6115045	757398540	251.0	4.0	255.0	330.0	156.0	92.0	1.0	1.0	2.0	1.0
LK-6115050	757398540	281.0	5.0	286.0	370.0	174.0	103.0	1.0	1.0	2.0	1.0
LK-6115055	757398540	259.0	4.0	263.0	340.0	160.0	95.0	1.0	1.0	2.0	1.0
LK-6115060	757398540	323.0	5.0	328.0	424.0	200.0	118.0	1.0	1.0	2.0	1.0
LK-6115065	757398540	375.0	6.0	381.0	492.0	232.0	137.0	1.0	1.0	2.0	1.0
LK-6115070	757398540	329.0	6.0	335.0	433.0	204.0	120.0	1.0	1.0	2.0	1.0
LK-6115075	757398540	311.0	5.0	316.0	408.0	193.0	114.0	1.0	1.0	2.0	1.0
LK-6115080	757398540	295.0	5.0	300.0	388.0	183.0	108.0	1.0	1.0	2.0	1.0
LK-6115085	757398540	166.0	3.0	169.0	218.0	103.0	61.0	0.0	0.0	1.0	1.0
LK-6115090	757398540	273.0	5.0	277.0	358.0	169.0	100.0	1.0	1.0	2.0	1.0
LK-6115095	757398540	263.0	4.0	267.0	345.0	163.0	96.0	1.0	1.0	2.0	1.0
LK-6115100	757398540	233.0	4.0	237.0	306.0	144.0	85.0	1.0	1.0	1.0	1.0
LK-6115105	757398540	489.0	8.0	497.0	642.0	303.0	179.0	1.0	1.0	3.0	2.0
LK-6115110	757398540	228.0	4.0	232.0	300.0	141.0	83.0	1.0	1.0	1.0	1.0
LK-6115115	757398540	270.0	5.0	275.0	355.0	167.0	99.0	1.0	1.0	2.0	1.0
LK-6115120	757398540	243.0	4.0	247.0	320.0	151.0	89.0	1.0	1.0	1.0	1.0
LK-6115125	757398540	236.0	4.0	240.0	309.0	146.0	86.0	1.0	1.0	1.0	1.0
LK-6115130	757398540	193.0	3.0	196.0	253.0	120.0	70.0	1.0	0.0	1.0	1.0
LK-6115135	757398540	207.0	4.0	211.0	272.0	128.0	76.0	1.0	0.0	1.0	1.0
LK-6115140	757398540	484.0	8.0	492.0	635.0	300.0	177.0	1.0	1.0	3.0	2.0
LK-6115145	757398540	286.0	5.0	290.0	375.0	177.0	104.0	1.0	1.0	2.0	1.0
LK-6115150	757398540	198.0	3.0	201.0	260.0	123.0	72.0	1.0	0.0	1.0	1.0
LK-6115155	757398540	175.0	3.0	178.0	230.0	108.0	64.0	1.0	0.0	1.0	1.0
LK-6118005	757398540	183.0	3.0	187.0	241.0	114.0	67.0	1.0	0.0	1.0	1.0
LK-6118010	757398540	202.0	3.0	205.0	265.0	125.0	74.0	1.0	0.0	1.0	1.0
LK-6118015	757398540	391.0	7.0	398.0	513.0	242.0	143.0	1.0	1.0	2.0	1.0
LK-6118020	757398540	345.0	6.0	351.0	454.0	214.0	126.0	1.0	1.0	2.0	1.0
LK-6118025	757398540	237.0	4.0	241.0	311.0	147.0	87.0	1.0	1.0	1.0	1.0
LK-6118030	757398540	216.0	4.0	220.0	284.0	134.0	79.0	1.0	1.0	1.0	1.0
LK-6118035	757398540	220.0	4.0	224.0	289.0	137.0	81.0	1.0	1.0	1.0	1.0
LK-6118040	757398540	124.0	2.0	126.0	163.0	77.0	45.0	0.0	0.0	1.0	0.0
LK-6118045	757398540	316.0	5.0	321.0	414.0	196.0	115.0	1.0	1.0	2.0	1.0
LK-6118050	757398540	271.0	5.0	275.0	356.0	168.0	99.0	1.0	1.0	2.0	1.0
LK-6118055	757398540	114.0	2.0	116.0	150.0	71.0	42.0	0.0	0.0	1.0	0.0
LK-6118060	757398540	327.0	6.0	333.0	429.0	203.0	120.0	1.0	1.0	2.0	1.0
LK-6118065	757398540	317.0	5.0	322.0	416.0	196.0	116.0	1.0	1.0	2.0	1.0
LK-6118070	757398540	369.0	6.0	376.0	485.0	229.0	135.0	1.0	1.0	2.0	1.0
LK-6118075	757398540	455.0	8.0	462.0	597.0	282.0	166.0	1.0	1.0	3.0	2.0
LK-6118080	757398540	663.0	11.0	674.0	870.0	411.0	242.0	2.0	2.0	4.0	2.0
LK-6118085	757398540	228.0	4.0	232.0	299.0	141.0	83.0	1.0	1.0	1.0	1.0
LK-6118090	757398540	213.0	4.0	216.0	279.0	132.0	78.0	1.0	1.0	1.0	1.0
LK-6118095	757398540	796.0	14.0	809.0	1045.0	493.0	291.0	2.0	2.0	5.0	3.0
LK-6118100	757398540	290.0	5.0	295.0	380.0	180.0	106.0	1.0	1.0	2.0	1.0
LK-6118105	757398540	181.0	3.0	184.0	237.0	112.0	66.0	1.0	0.0	1.0	1.0
LK-6118110	757398540	371.0	6.0	377.0	487.0	230.0	135.0	1.0	1.0	2.0	1.0
LK-6118115	757398540	376.0	6.0	382.0	494.0	233.0	137.0	1.0	1.0	2.0	1.0
LK-6118120	757398540	336.0	6.0	342.0	442.0	209.0	123.0	1.0	1.0	2.0	1.0
LK-6118125	757398540	313.0	5.0	319.0	412.0	194.0	115.0	1.0	1.0	2.0	1.0
LK-6118130	757398540	387.0	7.0	394.0	508.0	240.0	141.0	1.0	1.0	2.0	1.0
LK-6118135	757398540	419.0	7.0	426.0	551.0	260.0	153.0	1.0	1.0	3.0	1.0
LK-6118140	757398540	324.0	6.0	329.0	425.0	201.0	118.0	1.0	1.0	2.0	1.0
LK-6121005	757398540	414.0	7.0	421.0	543.0	256.0	151.0	1.0	1.0	2.0	1.0
LK-6121010	757398540	222.0	4.0	225.0	291.0	137.0	81.0	1.0	1.0	1.0	1.0
LK-6121015	757398540	302.0	5.0	307.0	397.0	187.0	110.0	1.0	1.0	2.0	1.0
LK-6121020	757398540	412.0	7.0	419.0	542.0	256.0	151.0	1.0	1.0	2.0	1.0
LK-6121025	757398540	356.0	6.0	362.0	468.0	221.0	130.0	1.0	1.0	2.0	1.0
LK-6121030	757398540	238.0	4.0	242.0	313.0	148.0	87.0	1.0	1.0	1.0	1.0
LK-6121035	757398540	383.0	7.0	389.0	503.0	237.0	140.0	1.0	1.0	2.0	1.0
LK-6121040	757398540	361.0	6.0	367.0	474.0	224.0	132.0	1.0	1.0	2.0	1.0
LK-6121045	757398540	381.0	6.0	387.0	500.0	236.0	139.0	1.0	1.0	2.0	1.0
LK-6121050	757398540	390.0	7.0	396.0	512.0	242.0	142.0	1.0	1.0	2.0	1.0
LK-6121055	757398540	499.0	8.0	507.0	655.0	309.0	182.0	1.0	1.0	3.0	2.0
LK-6121060	757398540	403.0	7.0	410.0	529.0	250.0	147.0	1.0	1.0	2.0	1.0
LK-6121065	757398540	555.0	9.0	564.0	728.0	344.0	203.0	2.0	1.0	3.0	2.0
LK-6121070	757398540	276.0	5.0	280.0	362.0	171.0	101.0	1.0	1.0	2.0	1.0
LK-6121075	757398540	395.0	7.0	402.0	519.0	245.0	144.0	1.0	1.0	2.0	1.0
LK-6121080	757398540	297.0	5.0	302.0	390.0	184.0	109.0	1.0	1.0	2.0	1.0
LK-6121085	757398540	399.0	7.0	406.0	524.0	247.0	146.0	1.0	1.0	2.0	1.0
LK-6121090	757398540	241.0	4.0	245.0	317.0	150.0	88.0	1.0	1.0	1.0	1.0
LK-6121095	757398540	329.0	6.0	335.0	432.0	204.0	120.0	1.0	1.0	2.0	1.0
LK-6121100	757398540	422.0	7.0	429.0	554.0	261.0	154.0	1.0	1.0	3.0	1.0
LK-6121105	757398540	606.0	10.0	617.0	796.0	376.0	222.0	2.0	1.0	4.0	2.0
LK-6121110	757398540	558.0	9.0	568.0	733.0	346.0	204.0	2.0	1.0	3.0	2.0
LK-6121115	757398540	783.0	13.0	797.0	1029.0	486.0	286.0	2.0	2.0	5.0	3.0
LK-6121120	757398540	357.0	6.0	363.0	469.0	222.0	131.0	1.0	1.0	2.0	1.0
LK-6121125	757398540	405.0	7.0	412.0	532.0	251.0	148.0	1.0	1.0	2.0	1.0
LK-6121130	757398540	368.0	6.0	374.0	483.0	228.0	134.0	1.0	1.0	2.0	1.0
LK-6121135	757398540	383.0	7.0	390.0	503.0	238.0	140.0	1.0	1.0	2.0	1.0
LK-6121140	757398540	307.0	5.0	313.0	404.0	191.0	112.0	1.0	1.0	2.0	1.0
LK-6121145	757398540	236.0	4.0	240.0	310.0	146.0	86.0	1.0	1.0	1.0	1.0
LK-6121150	757398540	435.0	7.0	442.0	571.0	270.0	159.0	1.0	1.0	3.0	1.0
LK-6121155	757398540	478.0	8.0	486.0	627.0	296.0	175.0	1.0	1.0	3.0	2.0
LK-6121160	757398540	424.0	7.0	431.0	557.0	263.0	155.0	1.0	1.0	3.0	1.0
LK-6121165	757398540	267.0	5.0	272.0	351.0	166.0	98.0	1.0	1.0	2.0	1.0
LK-6121170	757398540	372.0	6.0	378.0	488.0	230.0	136.0	1.0	1.0	2.0	1.0
LK-6121175	757398540	359.0	6.0	365.0	471.0	223.0	131.0	1.0	1.0	2.0	1.0
LK-6121180	757398540	550.0	9.0	559.0	722.0	341.0	201.0	2.0	1.0	3.0	2.0
LK-6121185	757398540	628.0	11.0	639.0	825.0	389.0	230.0	2.0	1.0	4.0	2.0
LK-6121190	757398540	622.0	11.0	633.0	817.0	386.0	227.0	2.0	1.0	4.0	2.0
LK-6121195	757398540	366.0	6.0	372.0	480.0	227.0	134.0	1.0	1.0	2.0	1.0
LK-6121200	757398540	231.0	4.0	235.0	303.0	143.0	84.0	1.0	1.0	1.0	1.0
LK-6121205	757398540	310.0	5.0	315.0	407.0	192.0	113.0	1.0	1.0	2.0	1.0
LK-6121210	757398540	279.0	5.0	284.0	366.0	173.0	102.0	1.0	1.0	2.0	1.0
LK-6124005	757400100	221.0	4.0	225.0	294.0	130.0	88.0	1.0	0.0	1.0	1.0
LK-6124010	757400100	350.0	6.0	356.0	465.0	205.0	140.0	1.0	1.0	2.0	1.0
LK-6124015	757400100	141.0	2.0	143.0	187.0	83.0	56.0	0.0	0.0	1.0	0.0
LK-6124020	757400100	257.0	4.0	262.0	342.0	151.0	103.0	1.0	1.0	2.0	1.0
LK-6124025	757400100	244.0	4.0	248.0	324.0	143.0	98.0	1.0	1.0	2.0	1.0
LK-6124030	757400100	310.0	5.0	315.0	412.0	182.0	124.0	1.0	1.0	2.0	1.0
LK-6124035	757400100	291.0	5.0	296.0	386.0	170.0	116.0	1.0	1.0	2.0	1.0
LK-6124040	757400100	346.0	6.0	352.0	459.0	203.0	138.0	1.0	1.0	2.0	1.0
LK-6124045	757400100	282.0	5.0	287.0	375.0	165.0	113.0	1.0	1.0	2.0	1.0
LK-6124050	757400100	291.0	5.0	296.0	386.0	171.0	116.0	1.0	1.0	2.0	1.0
LK-6124055	757400100	286.0	5.0	291.0	380.0	168.0	114.0	1.0	1.0	2.0	1.0
LK-6124060	757400100	283.0	5.0	288.0	376.0	166.0	113.0	1.0	1.0	2.0	1.0
LK-6124065	757400100	354.0	6.0	360.0	471.0	208.0	142.0	1.0	1.0	2.0	1.0
LK-6124070	757400100	331.0	6.0	337.0	440.0	194.0	132.0	1.0	1.0	2.0	1.0
LK-6124075	757400100	396.0	7.0	402.0	526.0	232.0	158.0	1.0	1.0	3.0	1.0
LK-6124080	757400100	243.0	4.0	247.0	323.0	142.0	97.0	1.0	1.0	2.0	1.0
LK-6124085	757400100	237.0	4.0	241.0	315.0	139.0	95.0	1.0	0.0	2.0	1.0
LK-6124090	757400100	322.0	5.0	327.0	427.0	189.0	129.0	1.0	1.0	2.0	1.0
LK-6124095	757400100	234.0	4.0	237.0	310.0	137.0	93.0	1.0	0.0	1.0	1.0
LK-6124100	757400100	446.0	7.0	453.0	592.0	261.0	178.0	1.0	1.0	3.0	1.0
LK-6124105	757400100	352.0	6.0	358.0	467.0	206.0	141.0	1.0	1.0	2.0	1.0
LK-6124110	757400100	403.0	7.0	410.0	536.0	236.0	161.0	1.0	1.0	3.0	1.0
LK-6124115	757400100	298.0	5.0	303.0	396.0	175.0	119.0	1.0	1.0	2.0	1.0
LK-6124120	757400100	340.0	6.0	346.0	452.0	200.0	136.0	1.0	1.0	2.0	1.0
LK-6124125	757400100	382.0	6.0	389.0	508.0	224.0	153.0	1.0	1.0	2.0	1.0
LK-6124130	757400100	369.0	6.0	376.0	491.0	217.0	148.0	1.0	1.0	2.0	1.0
LK-6124135	757400100	265.0	4.0	269.0	351.0	155.0	106.0	1.0	1.0	2.0	1.0
LK-6124140	757400100	380.0	6.0	386.0	504.0	223.0	152.0	1.0	1.0	2.0	1.0
LK-6124145	757400100	422.0	7.0	429.0	560.0	247.0	169.0	1.0	1.0	3.0	1.0
LK-6124150	757400100	361.0	6.0	367.0	479.0	211.0	144.0	1.0	1.0	2.0	1.0
LK-6124155	757400100	398.0	7.0	405.0	529.0	233.0	159.0	1.0	1.0	3.0	1.0
LK-6124160	757400100	218.0	4.0	222.0	290.0	128.0	87.0	1.0	0.0	1.0	1.0
LK-6124165	757400100	427.0	7.0	434.0	567.0	250.0	171.0	1.0	1.0	3.0	1.0
LK-6124170	757400100	216.0	4.0	219.0	286.0	126.0	86.0	1.0	0.0	1.0	1.0
LK-6124175	757400100	264.0	4.0	268.0	350.0	154.0	105.0	1.0	1.0	2.0	1.0
LK-6124180	757400100	249.0	4.0	253.0	330.0	146.0	99.0	1.0	1.0	2.0	1.0
LK-6124185	757400100	262.0	4.0	266.0	348.0	153.0	105.0	1.0	1.0	2.0	1.0
LK-6124190	757400100	414.0	7.0	421.0	550.0	243.0	166.0	1.0	1.0	3.0	1.0
LK-6124195	757400100	389.0	7.0	395.0	516.0	228.0	155.0	1.0	1.0	2.0	1.0
LK-6124200	757400100	277.0	5.0	282.0	368.0	162.0	111.0	1.0	1.0	2.0	1.0
LK-6124205	757400100	330.0	6.0	336.0	439.0	194.0	132.0	1.0	1.0	2.0	1.0
LK-6124210	757400100	245.0	4.0	249.0	326.0	144.0	98.0	1.0	1.0	2.0	1.0
LK-6124215	757400100	258.0	4.0	262.0	342.0	151.0	103.0	1.0	1.0	2.0	1.0
LK-6124220	757400100	225.0	4.0	229.0	299.0	132.0	90.0	1.0	0.0	1.0	1.0
LK-6124225	757400100	280.0	5.0	284.0	371.0	164.0	112.0	1.0	1.0	2.0	1.0
LK-6124230	757400100	322.0	5.0	328.0	428.0	189.0	129.0	1.0	1.0	2.0	1.0
LK-6124235	757400100	328.0	6.0	334.0	436.0	192.0	131.0	1.0	1.0	2.0	1.0
LK-6124240	757400100	354.0	6.0	360.0	470.0	207.0	141.0	1.0	1.0	2.0	1.0
LK-6124245	757400100	299.0	5.0	304.0	397.0	175.0	119.0	1.0	1.0	2.0	1.0
LK-6124250	757400100	373.0	6.0	379.0	495.0	219.0	149.0	1.0	1.0	2.0	1.0
LK-6124255	757400100	310.0	5.0	315.0	412.0	182.0	124.0	1.0	1.0	2.0	1.0
LK-6124260	757400100	362.0	6.0	368.0	481.0	212.0	145.0	1.0	1.0	2.0	1.0
LK-6124265	757400100	262.0	4.0	266.0	348.0	153.0	105.0	1.0	1.0	2.0	1.0
LK-6124270	757400100	292.0	5.0	297.0	388.0	171.0	117.0	1.0	1.0	2.0	1.0
LK-6124275	757400100	280.0	5.0	285.0	372.0	164.0	112.0	1.0	1.0	2.0	1.0
LK-6124280	757400100	308.0	5.0	313.0	409.0	180.0	123.0	1.0	1.0	2.0	1.0
LK-6124285	757400100	225.0	4.0	229.0	299.0	132.0	90.0	1.0	0.0	1.0	1.0
LK-6124290	757400100	305.0	5.0	310.0	405.0	179.0	122.0	1.0	1.0	2.0	1.0
LK-6124295	757400100	370.0	6.0	376.0	491.0	217.0	148.0	1.0	1.0	2.0	1.0
LK-6124300	757400100	414.0	7.0	421.0	549.0	242.0	165.0	1.0	1.0	3.0	1.0
LK-6124305	757400100	197.0	3.0	200.0	262.0	115.0	79.0	1.0	0.0	1.0	1.0
LK-6124310	757400100	253.0	4.0	258.0	336.0	148.0	101.0	1.0	1.0	2.0	1.0
LK-6124315	757400100	470.0	8.0	478.0	625.0	276.0	188.0	1.0	1.0	3.0	1.0
LK-6124320	757400100	291.0	5.0	296.0	386.0	170.0	116.0	1.0	1.0	2.0	1.0
LK-6124325	757400100	288.0	5.0	293.0	382.0	169.0	115.0	1.0	1.0	2.0	1.0
LK-6124330	757400100	259.0	4.0	263.0	344.0	152.0	103.0	1.0	1.0	2.0	1.0
LK-6124335	757400100	310.0	5.0	315.0	411.0	182.0	124.0	1.0	1.0	2.0	1.0
LK-6124340	757400100	281.0	5.0	286.0	373.0	165.0	112.0	1.0	1.0	2.0	1.0
LK-6127005	757400100	423.0	7.0	430.0	562.0	248.0	169.0	1.0	1.0	3.0	1.0
LK-6127010	757400100	364.0	6.0	370.0	484.0	214.0	146.0	1.0	1.0	2.0	1.0
LK-6127015	757400100	317.0	5.0	323.0	421.0	186.0	127.0	1.0	1.0	2.0	1.0
LK-6127020	757400100	265.0	4.0	270.0	352.0	156.0	106.0	1.0	1.0	2.0	1.0
LK-6127025	757400100	328.0	6.0	333.0	435.0	192.0	131.0	1.0	1.0	2.0	1.0
LK-6127030	757400100	362.0	6.0	368.0	481.0	212.0	145.0	1.0	1.0	2.0	1.0
LK-6127035	757400100	252.0	4.0	256.0	335.0	148.0	101.0	1.0	1.0	2.0	1.0
LK-6127040	757400100	325.0	5.0	331.0	432.0	191.0	130.0	1.0	1.0	2.0	1.0
LK-6127045	757400100	287.0	5.0	291.0	381.0	168.0	115.0	1.0	1.0	2.0	1.0
LK-6127050	757400100	208.0	3.0	211.0	276.0	122.0	83.0	1.0	0.0	1.0	1.0
LK-6127055	757400100	189.0	3.0	192.0	251.0	111.0	76.0	1.0	0.0	1.0	1.0
LK-6127060	757400100	334.0	6.0	339.0	443.0	196.0	133.0	1.0	1.0	2.0	1.0
LK-6127065	757400100	224.0	4.0	228.0	298.0	132.0	90.0	1.0	0.0	1.0	1.0
LK-6127070	757400100	321.0	5.0	327.0	427.0	188.0	128.0	1.0	1.0	2.0	1.0
LK-6127075	757400100	295.0	5.0	300.0	392.0	173.0	118.0	1.0	1.0	2.0	1.0
LK-6127080	757400100	176.0	3.0	179.0	234.0	103.0	71.0	0.0	0.0	1.0	1.0
LK-6127085	757400100	230.0	4.0	234.0	305.0	135.0	92.0	1.0	0.0	1.0	1.0
LK-6127090	757400100	198.0	3.0	202.0	263.0	116.0	79.0	1.0	0.0	1.0	1.0
LK-6127095	757400100	309.0	5.0	314.0	410.0	181.0	123.0	1.0	1.0	2.0	1.0
LK-6127100	757400100	261.0	4.0	266.0	347.0	153.0	104.0	1.0	1.0	2.0	1.0
LK-6127105	757400100	249.0	4.0	253.0	331.0	146.0	100.0	1.0	1.0	2.0	1.0
LK-6127110	757400100	236.0	4.0	240.0	314.0	138.0	94.0	1.0	0.0	2.0	1.0
LK-6127115	757400100	324.0	5.0	329.0	430.0	190.0	129.0	1.0	1.0	2.0	1.0
LK-6127120	757400100	512.0	9.0	521.0	681.0	300.0	205.0	1.0	1.0	3.0	1.0
LK-6127125	757400100	595.0	10.0	605.0	790.0	349.0	238.0	2.0	1.0	4.0	2.0
LK-6127130	757400100	685.0	12.0	696.0	910.0	401.0	274.0	2.0	1.0	4.0	2.0
LK-6127135	757400100	263.0	4.0	268.0	350.0	154.0	105.0	1.0	1.0	2.0	1.0
LK-6127140	757400100	251.0	4.0	255.0	333.0	147.0	100.0	1.0	1.0	2.0	1.0
LK-6127145	757400100	622.0	10.0	632.0	825.0	364.0	248.0	2.0	1.0	4.0	2.0
LK-6127150	757400100	287.0	5.0	292.0	381.0	168.0	115.0	1.0	1.0	2.0	1.0
LK-6127155	757400100	257.0	4.0	261.0	341.0	150.0	103.0	1.0	1.0	2.0	1.0
LK-6127160	757400100	229.0	4.0	233.0	305.0	135.0	92.0	1.0	0.0	1.0	1.0
LK-6127165	757400100	368.0	6.0	374.0	489.0	216.0	147.0	1.0	1.0	2.0	1.0
LK-6127170	757400100	376.0	6.0	383.0	500.0	221.0	150.0	1.0	1.0	2.0	1.0
LK-6127175	757400100	427.0	7.0	434.0	567.0	250.0	171.0	1.0	1.0	3.0	1.0
LK-6127180	757400100	512.0	9.0	521.0	681.0	300.0	205.0	1.0	1.0	3.0	1.0
LK-6127185	757400100	314.0	5.0	319.0	417.0	184.0	126.0	1.0	1.0	2.0	1.0
LK-6127190	757400100	282.0	5.0	287.0	375.0	165.0	113.0	1.0	1.0	2.0	1.0
LK-6127195	757400100	301.0	5.0	306.0	399.0	176.0	120.0	1.0	1.0	2.0	1.0
LK-6127200	757400100	316.0	5.0	321.0	420.0	185.0	126.0	1.0	1.0	2.0	1.0
LK-6127205	757400100	593.0	10.0	603.0	787.0	347.0	237.0	2.0	1.0	4.0	2.0
LK-6127210	757400100	225.0	4.0	229.0	299.0	132.0	90.0	1.0	0.0	1.0	1.0
LK-6127215	757400100	380.0	6.0	386.0	505.0	223.0	152.0	1.0	1.0	2.0	1.0
LK-6127220	757400100	910.0	15.0	926.0	1209.0	534.0	364.0	2.0	2.0	6.0	3.0
LK-6127225	757400100	262.0	4.0	266.0	348.0	153.0	105.0	1.0	1.0	2.0	1.0
LK-6127230	757400100	301.0	5.0	306.0	399.0	176.0	120.0	1.0	1.0	2.0	1.0
LK-6127235	757400100	317.0	5.0	322.0	421.0	186.0	127.0	1.0	1.0	2.0	1.0
LK-6127240	757400100	331.0	6.0	336.0	439.0	194.0	132.0	1.0	1.0	2.0	1.0
LK-6127245	757400100	212.0	4.0	215.0	281.0	124.0	85.0	1.0	0.0	1.0	1.0
LK-6127250	757400100	381.0	6.0	387.0	506.0	223.0	152.0	1.0	1.0	2.0	1.0
LK-6127255	757400100	275.0	5.0	279.0	365.0	161.0	110.0	1.0	1.0	2.0	1.0
LK-6127260	757400100	305.0	5.0	310.0	404.0	179.0	122.0	1.0	1.0	2.0	1.0
LK-6127265	757400100	171.0	3.0	174.0	227.0	100.0	68.0	0.0	0.0	1.0	0.0
LK-6127270	757400100	214.0	4.0	218.0	284.0	126.0	86.0	1.0	0.0	1.0	1.0
LK-6127275	757400100	496.0	8.0	504.0	658.0	291.0	198.0	1.0	1.0	3.0	1.0
LK-6127280	757400100	306.0	5.0	311.0	406.0	179.0	122.0	1.0	1.0	2.0	1.0
LK-6127285	757400100	217.0	4.0	220.0	288.0	127.0	87.0	1.0	0.0	1.0	1.0
LK-6127290	757400100	280.0	5.0	285.0	372.0	164.0	112.0	1.0	1.0	2.0	1.0
LK-6127295	757400100	489.0	8.0	497.0	649.0	287.0	195.0	1.0	1.0	3.0	1.0
LK-6127300	757400100	283.0	5.0	288.0	376.0	166.0	113.0	1.0	1.0	2.0	1.0
LK-6127305	757400100	418.0	7.0	425.0	556.0	245.0	167.0	1.0	1.0	3.0	1.0
LK-6127310	757400100	381.0	6.0	387.0	506.0	223.0	152.0	1.0	1.0	2.0	1.0
LK-6127315	757400100	197.0	3.0	200.0	262.0	115.0	79.0	1.0	0.0	1.0	1.0
LK-6127320	757400100	320.0	5.0	325.0	424.0	187.0	128.0	1.0	1.0	2.0	1.0
LK-6127325	757400100	475.0	8.0	483.0	632.0	279.0	190.0	1.0	1.0	3.0	1.0
LK-6127330	757400100	346.0	6.0	351.0	459.0	203.0	138.0	1.0	1.0	2.0	1.0
LK-6127335	757400100	507.0	9.0	516.0	674.0	297.0	203.0	1.0	1.0	3.0	1.0
LK-6127340	757400100	485.0	8.0	493.0	644.0	284.0	194.0	1.0	1.0	3.0	1.0
LK-6127345	757400100	251.0	4.0	255.0	333.0	147.0	100.0	1.0	1.0	2.0	1.0
LK-6127350	757400100	462.0	8.0	469.0	613.0	271.0	184.0	1.0	1.0	3.0	1.0
LK-6127355	757400100	346.0	6.0	351.0	459.0	203.0	138.0	1.0	1.0	2.0	1.0
LK-6127360	757400100	299.0	5.0	304.0	397.0	175.0	119.0	1.0	1.0	2.0	1.0
LK-6127365	757400100	202.0	3.0	205.0	268.0	118.0	81.0	1.0	0.0	1.0	1.0
LK-6127370	757400100	402.0	7.0	409.0	534.0	236.0	161.0	1.0	1.0	3.0	1.0
LK-6127375	757400100	289.0	5.0	294.0	384.0	170.0	116.0	1.0	1.0	2.0	1.0
LK-6127380	757400100	170.0	3.0	173.0	226.0	100.0	68.0	0.0	0.0	1.0	0.0
LK-6127385	757400100	522.0	9.0	530.0	693.0	306.0	208.0	1.0	1.0	3.0	2.0
LK-6127390	757400100	281.0	5.0	285.0	373.0	165.0	112.0	1.0	1.0	2.0	1.0
LK-6127395	757400100	496.0	8.0	505.0	659.0	291.0	198.0	1.0	1.0	3.0	1.0
LK-6127400	757400100	309.0	5.0	314.0	410.0	181.0	123.0	1.0	1.0	2.0	1.0
LK-6127405	757400100	406.0	7.0	413.0	540.0	238.0	162.0	1.0	1.0	3.0	1.0
LK-6127410	757400100	284.0	5.0	289.0	377.0	167.0	114.0	1.0	1.0	2.0	1.0
LK-6130005	757398660	458.0	8.0	466.0	617.0	258.0	192.0	2.0	1.0	4.0	1.0
LK-6130010	757398660	388.0	7.0	395.0	522.0	219.0	162.0	1.0	1.0	3.0	1.0
LK-6130015	757398660	272.0	5.0	277.0	367.0	154.0	114.0	1.0	1.0	2.0	1.0
LK-6130020	757398660	442.0	8.0	450.0	596.0	250.0	185.0	2.0	1.0	4.0	1.0
LK-6130025	757398660	600.0	11.0	611.0	808.0	339.0	251.0	2.0	1.0	5.0	2.0
LK-6130030	757398660	420.0	8.0	428.0	566.0	237.0	176.0	1.0	1.0	3.0	1.0
LK-6130035	757398660	396.0	7.0	404.0	534.0	224.0	166.0	1.0	1.0	3.0	1.0
LK-6130040	757398660	461.0	8.0	469.0	620.0	260.0	193.0	2.0	1.0	4.0	1.0
LK-6130045	757398660	737.0	14.0	751.0	992.0	416.0	308.0	3.0	2.0	6.0	2.0
LK-6130050	757398660	698.0	13.0	711.0	940.0	394.0	292.0	2.0	2.0	6.0	2.0
LK-6130055	757398660	502.0	9.0	511.0	676.0	283.0	210.0	2.0	1.0	4.0	1.0
LK-6130060	757398660	529.0	10.0	539.0	712.0	298.0	221.0	2.0	1.0	4.0	2.0
LK-6130065	757398660	384.0	7.0	392.0	518.0	217.0	161.0	1.0	1.0	3.0	1.0
LK-6130070	757398660	255.0	5.0	260.0	343.0	144.0	107.0	1.0	1.0	2.0	1.0
LK-6130075	757398660	580.0	11.0	591.0	781.0	327.0	243.0	2.0	1.0	5.0	2.0
LK-6130080	757398660	321.0	6.0	327.0	432.0	181.0	134.0	1.0	1.0	3.0	1.0
LK-6130085	757398660	497.0	9.0	506.0	669.0	280.0	208.0	2.0	1.0	4.0	1.0
LK-6130090	757398660	360.0	7.0	367.0	485.0	203.0	151.0	1.0	1.0	3.0	1.0
LK-6130095	757398660	518.0	10.0	527.0	697.0	292.0	217.0	2.0	1.0	4.0	2.0
LK-6130100	757398660	327.0	6.0	333.0	440.0	184.0	137.0	1.0	1.0	3.0	1.0
LK-6130105	757398660	372.0	7.0	379.0	502.0	210.0	156.0	1.0	1.0	3.0	1.0
LK-6130110	757398660	360.0	7.0	367.0	485.0	203.0	151.0	1.0	1.0	3.0	1.0
LK-6130115	757398660	227.0	4.0	232.0	306.0	128.0	95.0	1.0	1.0	2.0	1.0
LK-6130120	757398660	495.0	9.0	504.0	666.0	279.0	207.0	2.0	1.0	4.0	1.0
LK-6130125	757398660	118.0	2.0	121.0	159.0	67.0	50.0	0.0	0.0	1.0	0.0
LK-6130130	757398660	683.0	13.0	695.0	919.0	385.0	286.0	2.0	2.0	6.0	2.0
LK-6130135	757398660	770.0	14.0	784.0	1037.0	435.0	322.0	3.0	2.0	6.0	2.0
LK-6130140	757398660	276.0	5.0	281.0	371.0	156.0	115.0	1.0	1.0	2.0	1.0
LK-6130145	757398660	191.0	4.0	194.0	257.0	108.0	80.0	1.0	0.0	2.0	1.0
LK-6130150	757398660	627.0	12.0	639.0	845.0	354.0	263.0	2.0	2.0	5.0	2.0
