entity_id	valid	rejected	polled	electors	IND1	EPRLF	SLMC	IND2	PA	TULF	UNP	DPLF	IND3	NSSP	TELO	IND4	SLPF	IND5	MEP	SMBP	PFF	IND 1	DWC	TKLO
LK-3236010	499.0	23.0	522.0	693.0					324.0		161.0						11.0		2.0					
LK-2148085	499.0	30.0	530.0	651.0				0.0	224.0		272.0						2.0		2.0			0.0		
LK-3324150	499.0	35.0	534.0	680.0	3.0			1.0	262.0		205.0						25.0		3.0	0.0	0.0			
LK-1118065	499.0	23.0	522.0	652.0	0.0				167.0		231.0			1.0			4.0		95.0				0.0	1.0
LK-7148110	499.0	25.0	523.0	625.0					296.0		197.0						4.0		2.0					
LK-1324315	499.0	22.0	521.0	650.0					261.0		225.0						6.0		6.0		0.0			
LK-1218045	499.0	20.0	520.0	663.0					251.0		244.0						5.0							
LK-1306205	499.0	23.0	521.0	641.0					276.0		211.0						6.0		5.0		0.0			
LK-1212625	499.0	20.0	519.0	646.0					271.0		220.0						8.0							
LK-1215015	499.0	16.0	516.0	635.0					284.0		210.0						6.0							
LK-8139065	498.0	54.0	552.0	698.0	1.0			5.0	207.0		280.0						4.0		1.0					
LK-7106130	498.0	20.0	518.0	646.0					290.0		201.0						4.0		2.0					
LK-6242150	498.0	19.0	517.0	671.0					273.0		220.0						3.0		2.0					
LK-8218105	498.0	54.0	552.0	646.0	0.0			0.0	276.0		204.0		0.0			12.0	4.0	1.0						
LK-3151135	498.0	20.0	518.0	663.0					297.0		185.0						8.0		7.0		0.0			
LK-6121155	498.0	23.0	521.0	627.0					276.0		219.0						2.0		1.0					
LK-6181195	498.0	18.0	516.0	622.0					257.0		236.0						2.0		2.0					
LK-9218235	498.0	17.0	515.0	630.0					240.0		255.0						4.0							
LK-9218315	498.0	17.0	515.0	630.0					240.0		255.0						4.0							
LK-1309225	498.0	22.0	519.0	633.0					263.0		224.0						4.0		6.0		0.0			
LK-2203110	498.0	29.0	528.0	649.0	5.0				259.0		230.0						5.0							
LK-1227555	498.0	19.0	517.0	647.0					321.0		171.0						6.0							
LK-9212270	497.0	19.0	516.0	651.0					274.0		217.0						6.0							
LK-2112105	497.0	31.0	528.0	653.0				0.0	202.0		289.0						2.0		3.0			0.0		
LK-6157095	497.0	22.0	518.0	656.0					246.0		245.0						4.0		3.0					
LK-6160065	497.0	19.0	515.0	651.0					255.0		234.0						5.0		2.0					
LK-7115080	497.0	20.0	517.0	665.0					271.0		214.0						9.0		3.0					
LK-6242120	497.0	19.0	516.0	670.0					273.0		220.0						3.0		2.0					
LK-3327040	497.0	24.0	521.0	679.0	2.0			1.0	262.0		192.0						33.0		7.0	1.0	0.0			
LK-3330230	497.0	24.0	521.0	679.0	2.0			1.0	262.0		192.0						33.0		7.0	1.0	0.0			
LK-8215115	497.0	53.0	551.0	645.0	0.0			0.0	276.0		204.0		0.0			12.0	4.0	1.0						
LK-3142085	497.0	18.0	515.0	639.0					279.0		204.0						6.0		7.0		0.0			
LK-3145205	497.0	18.0	515.0	640.0					279.0		205.0						6.0		7.0		0.0			
LK-3103080	497.0	22.0	519.0	654.0					285.0		201.0						9.0		2.0		0.0			
LK-3112025	497.0	22.0	519.0	655.0					285.0		201.0						9.0		2.0		0.0			
LK-6103050	497.0	20.0	518.0	614.0					280.0		211.0						4.0		2.0					
LK-6109155	497.0	20.0	517.0	614.0					280.0		211.0						4.0		2.0					
LK-9145080	497.0	26.0	523.0	607.0	1.0			0.0	220.0		271.0		0.0				2.0		1.0					
LK-9118260	497.0	33.0	530.0	617.0	2.0			0.0	239.0		253.0		0.0				3.0		1.0					
LK-3315030	497.0	26.0	524.0	661.0	2.0			1.0	270.0		187.0						33.0		4.0	0.0	0.0			
LK-1115095	497.0	23.0	520.0	649.0	0.0				166.0		230.0			1.0			4.0		95.0				0.0	1.0
LK-1209065	497.0	18.0	515.0	612.0					262.0		231.0						4.0							
LK-1318165	497.0	23.0	519.0	638.0					275.0		210.0						6.0		5.0		0.0			
LK-1215380	497.0	16.0	513.0	632.0					283.0		209.0						6.0							
LK-3312150	497.0	26.0	523.0	678.0	2.0			1.0	265.0		191.0						33.0		4.0	1.0	0.0			
LK-9209140	496.0	21.0	517.0	634.0					231.0		261.0						5.0							
LK-8124285	496.0	46.0	542.0	656.0	1.0			2.0	206.0		278.0						6.0		2.0					
LK-8203085	496.0	53.0	549.0	651.0	0.0			1.0	238.0		237.0		0.0			14.0	5.0	1.0						
LK-7154260	496.0	24.0	520.0	628.0					258.0		233.0						3.0		2.0					
LK-7109100	496.0	20.0	516.0	644.0					289.0		201.0						4.0		2.0					
LK-2303295	496.0	29.0	525.0	635.0	18.0				179.0		296.0						2.0		1.0					
LK-6160270	496.0	19.0	515.0	650.0					255.0		234.0						5.0		2.0					
LK-6242205	496.0	19.0	515.0	668.0					273.0		219.0						3.0		2.0					
LK-8212115	496.0	53.0	549.0	642.0	0.0			0.0	275.0		203.0		0.0			12.0	4.0	1.0						
LK-8218200	496.0	53.0	549.0	643.0	0.0			0.0	275.0		203.0		0.0			12.0	4.0	1.0						
LK-3233010	496.0	23.0	519.0	688.0					322.0		160.0						11.0		2.0					
LK-3154095	496.0	20.0	515.0	660.0					296.0		184.0						8.0		7.0		0.0			
LK-3209125	496.0	28.0	524.0	668.0					290.0		194.0						9.0		2.0					
LK-3242280	496.0	15.0	511.0	686.0					305.0		177.0						12.0		2.0					
LK-6178245	496.0	20.0	516.0	621.0					273.0		216.0						4.0		2.0					
LK-3148145	496.0	25.0	521.0	632.0					285.0		203.0						4.0		3.0		1.0			
LK-1209390	496.0	18.0	514.0	611.0					261.0		231.0						4.0							
LK-1209575	496.0	18.0	514.0	611.0					261.0		231.0						4.0							
LK-2203065	496.0	29.0	525.0	646.0	4.0				258.0		229.0						5.0							
LK-3106110	495.0	22.0	517.0	688.0					264.0		223.0						7.0		2.0		0.0			
LK-8118200	495.0	53.0	548.0	653.0	1.0			2.0	186.0		302.0						3.0		1.0					
LK-9130070	495.0	23.0	519.0	591.0	2.0			0.0	250.0		241.0		0.0				1.0		1.0					
LK-9133045	495.0	23.0	519.0	591.0	2.0			0.0	250.0		241.0		0.0				1.0		1.0					
LK-2145010	495.0	34.0	530.0	661.0				0.0	202.0		291.0						1.0		1.0			0.0		
LK-9203415	495.0	20.0	515.0	655.0					253.0		235.0						6.0							
LK-3109055	495.0	25.0	520.0	679.0					280.0		203.0						10.0		1.0		0.0			
LK-6136080	495.0	20.0	516.0	615.0					275.0		216.0						3.0		1.0					
LK-2127155	495.0	28.0	523.0	646.0				0.0	232.0		254.0						4.0		5.0			0.0		
LK-7209090	495.0	18.0	513.0	610.0					246.0		246.0						3.0							
LK-7203225	495.0	19.0	513.0	619.0					266.0		220.0						9.0							
LK-3245060	495.0	19.0	514.0	678.0					285.0		196.0						13.0		1.0					
LK-3227130	495.0	23.0	518.0	687.0					321.0		160.0						11.0		2.0					
LK-6130280	495.0	28.0	523.0	657.0					234.0		256.0						3.0		2.0					
LK-3206125	495.0	30.0	524.0	633.0					273.0		213.0						7.0		2.0					
LK-9121070	495.0	26.0	522.0	605.0	1.0			0.0	220.0		271.0		0.0				2.0		1.0					
LK-3127340	495.0	25.0	520.0	629.0					284.0		202.0						4.0		3.0		1.0			
LK-3115070	495.0	22.0	517.0	606.0					274.0		213.0						5.0		2.0		0.0			
LK-7215005	495.0	22.0	517.0	649.0					248.0		242.0						6.0							
LK-1212305	495.0	20.0	515.0	641.0					269.0		218.0						8.0							
LK-1227700	495.0	18.0	513.0	643.0					319.0		170.0						6.0							
LK-1112215	495.0	20.0	515.0	708.0	0.0				266.0		196.0			1.0			8.0		23.0				0.0	1.0
LK-9130105	494.0	23.0	517.0	590.0	2.0			0.0	250.0		241.0		0.0				1.0		1.0					
LK-5225010	494.0	19.0	512.0	647.0	5.0		292.0		8.0	81.0	98.0				10.0		0.0							
LK-5236120	494.0	28.0	522.0	668.0	4.0		283.0		11.0	56.0	127.0				12.0		1.0							
LK-7209015	494.0	18.0	512.0	608.0					245.0		245.0						3.0							
LK-3330125	494.0	24.0	517.0	675.0	2.0			1.0	260.0		190.0						32.0		7.0	1.0	0.0			
LK-2309590	494.0	30.0	525.0	631.0	12.0				215.0		266.0						1.0		1.0					
LK-2142120	494.0	30.0	524.0	643.0				0.0	221.0		269.0						2.0		2.0			0.0		
LK-6172150	494.0	20.0	514.0	623.0					244.0		244.0						2.0		3.0					
LK-6172240	494.0	20.0	514.0	623.0					244.0		245.0						2.0		3.0					
LK-6209010	494.0	25.0	519.0	674.0					275.0		214.0						4.0		1.0					
LK-9115170	494.0	32.0	527.0	613.0	2.0			0.0	237.0		251.0		0.0				3.0		1.0					
LK-6127325	494.0	25.0	519.0	632.0					251.0		237.0						5.0		1.0					
LK-3318075	494.0	26.0	520.0	657.0	2.0			1.0	268.0		186.0						33.0		4.0	0.0	0.0			
LK-9133165	493.0	23.0	516.0	589.0	2.0			0.0	249.0		240.0		0.0				1.0		1.0					
LK-8127135	493.0	41.0	534.0	626.0	1.0			3.0	223.0		256.0						7.0		3.0					
LK-5236015	493.0	28.0	521.0	666.0	4.0		282.0		11.0	56.0	126.0				12.0		1.0							
LK-3109065	493.0	25.0	518.0	677.0					279.0		202.0						10.0		1.0		0.0			
LK-9224075	493.0	29.0	522.0	646.0					218.0		272.0						2.0							
LK-2112205	493.0	31.0	523.0	647.0				0.0	201.0		287.0						2.0		3.0			0.0		
LK-2303405	493.0	29.0	522.0	630.0	18.0				178.0		294.0						2.0		1.0					
LK-7209060	493.0	18.0	511.0	607.0					245.0		245.0						3.0							
LK-3245140	493.0	19.0	511.0	674.0					284.0		195.0						13.0		1.0					
LK-6175180	493.0	14.0	507.0	607.0					255.0		233.0						2.0		2.0					
LK-3151030	493.0	19.0	512.0	656.0					294.0		183.0						8.0		7.0		0.0			
LK-6215110	493.0	29.0	522.0	726.0					262.0		228.0						1.0		1.0					
LK-3206160	493.0	30.0	522.0	630.0					272.0		212.0						7.0		2.0					
LK-1336140	493.0	32.0	525.0	654.0					258.0		225.0						6.0		3.0		0.0			
LK-1339150	493.0	32.0	524.0	654.0					258.0		225.0						6.0		3.0		0.0			
LK-9133105	492.0	23.0	516.0	588.0	2.0			0.0	249.0		240.0		0.0				1.0		1.0					
LK-9203165	492.0	20.0	512.0	651.0					252.0		234.0						6.0							
LK-7127165	492.0	19.0	511.0	623.0					273.0		215.0						3.0		1.0					
LK-6136215	492.0	20.0	512.0	611.0					273.0		214.0						3.0		1.0					
LK-6166130	492.0	20.0	512.0	632.0					235.0		251.0						3.0		3.0					
LK-5118160	492.0	55.0	547.0	716.0	10.0	22.0	1.0	1.0	97.0	264.0	25.0				72.0									
LK-2157070	492.0	32.0	524.0	638.0				0.0	217.0		272.0						2.0		1.0			0.0		
LK-3136445	492.0	21.0	514.0	667.0					274.0		206.0						9.0		3.0		0.0			
LK-3227180	492.0	23.0	515.0	683.0					320.0		159.0						11.0		2.0					
LK-3145145	492.0	18.0	509.0	633.0					276.0		202.0						6.0		7.0		0.0			
LK-6130290	492.0	27.0	519.0	652.0					233.0		254.0						3.0		2.0					
LK-3212240	492.0	28.0	520.0	663.0					289.0		193.0						9.0		2.0					
LK-3321230	492.0	34.0	527.0	671.0	3.0			1.0	258.0		202.0						25.0		3.0	0.0	0.0			
LK-3103125	492.0	22.0	514.0	648.0					282.0		199.0						8.0		2.0		0.0			
LK-6103060	492.0	20.0	512.0	607.0					277.0		209.0						4.0		2.0					
LK-1327040	492.0	34.0	526.0	671.0					256.0		222.0						8.0		6.0		0.0			
LK-1333090	492.0	32.0	524.0	653.0					258.0		225.0						6.0		3.0		0.0			
LK-1209380	492.0	17.0	509.0	606.0					259.0		229.0						4.0							
LK-5239065	492.0	31.0	523.0	670.0	17.0		198.0		55.0	93.0	115.0				15.0		1.0							
LK-3309140	492.0	26.0	518.0	672.0	2.0			1.0	263.0		189.0						32.0		3.0	1.0	0.0			
LK-5212025	492.0	25.0	517.0	642.0	1.0		0.0		245.0	0.0	241.0				1.0		3.0							
LK-2312165	492.0	41.0	533.0	657.0	75.0				122.0		293.0						1.0		1.0					
LK-8119060	491.0	53.0	544.0	648.0	1.0			2.0	184.0		300.0						3.0		1.0					
LK-6145300	491.0	21.0	512.0	621.0					251.0		236.0						2.0		2.0					
LK-9227080	491.0	29.0	520.0	644.0					217.0		271.0						2.0							
LK-2303100	491.0	29.0	520.0	628.0	18.0				178.0		292.0						2.0		1.0					
LK-6242010	491.0	19.0	510.0	661.0					270.0		217.0						3.0		2.0					
LK-3330150	491.0	24.0	515.0	671.0	2.0			1.0	259.0		189.0						32.0		7.0	0.0	0.0			
LK-2151070	491.0	32.0	523.0	637.0				0.0	216.0		271.0						2.0		1.0			0.0		
LK-7139030	491.0	24.0	515.0	648.0					241.0		243.0						5.0		1.0					
LK-3236005	491.0	23.0	514.0	683.0					319.0		159.0						11.0		2.0					
LK-3145050	491.0	18.0	509.0	632.0					275.0		202.0						6.0		7.0		0.0			
LK-3230130	491.0	28.0	519.0	662.0					288.0		192.0						9.0		2.0					
LK-3242225	491.0	15.0	506.0	679.0					302.0		175.0						12.0		2.0					
LK-6172115	491.0	20.0	511.0	619.0					242.0		243.0						2.0		3.0					
LK-9106140	491.0	24.0	515.0	619.0	1.0			0.0	266.0		217.0		0.0				2.0		5.0					
LK-3333225	491.0	26.0	517.0	652.0	2.0			1.0	267.0		184.0						33.0		4.0	0.0	0.0			
LK-1321120	491.0	23.0	515.0	667.0					265.0		212.0						9.0		6.0		0.0			
LK-1227370	491.0	18.0	509.0	637.0					316.0		168.0						6.0							
LK-3312085	491.0	26.0	517.0	671.0	2.0			1.0	262.0		189.0						32.0		3.0	1.0	0.0			
LK-2106315	491.0	25.0	516.0	635.0				0.0	239.0		246.0						3.0		2.0			0.0		
LK-2109090	491.0	25.0	516.0	635.0				0.0	239.0		246.0						3.0		2.0			0.0		
LK-9209275	490.0	21.0	511.0	628.0					228.0		258.0						5.0							
LK-8118105	490.0	53.0	543.0	647.0	1.0			2.0	184.0		299.0						3.0		1.0					
LK-5324015	490.0	31.0	521.0	740.0	0.0	3.0	25.0		233.0	24.0	197.0				4.0		4.0							
LK-9230190	490.0	26.0	516.0	642.0					198.0		289.0						3.0							
LK-9233065	490.0	26.0	516.0	641.0					198.0		289.0						3.0							
LK-8130230	490.0	40.0	530.0	648.0	1.0			12.0	227.0		241.0						7.0		2.0					
LK-2112010	490.0	31.0	521.0	644.0				0.0	200.0		285.0						2.0		3.0			0.0		
LK-5118185	490.0	55.0	545.0	713.0	10.0	22.0	1.0	1.0	96.0	263.0	25.0				72.0									
LK-2136425	490.0	23.0	513.0	632.0				0.0	250.0		233.0						4.0		3.0			0.0		
LK-6160150	490.0	19.0	509.0	642.0					252.0		231.0						5.0		2.0					
LK-2154140	490.0	32.0	521.0	635.0				0.0	216.0		270.0						2.0		1.0			0.0		
LK-3248185	490.0	18.0	509.0	670.0					282.0		194.0						13.0		1.0					
LK-3145175	490.0	18.0	508.0	631.0					275.0		202.0						6.0		7.0		0.0			
LK-6133065	490.0	27.0	517.0	649.0					232.0		253.0						3.0		2.0					
LK-6139030	490.0	23.0	513.0	617.0					271.0		215.0						2.0		1.0					
LK-9139015	490.0	25.0	515.0	583.0	2.0			0.0	243.0		242.0		0.0				1.0		1.0					
LK-9103110	490.0	24.0	515.0	619.0	1.0			0.0	265.0		217.0		0.0				2.0		5.0					
LK-3315075	490.0	26.0	516.0	652.0	2.0			1.0	266.0		184.0						33.0		4.0	0.0	0.0			
LK-1118215	490.0	23.0	513.0	640.0	0.0				164.0		227.0			1.0			4.0		93.0				0.0	1.0
LK-1209085	490.0	17.0	508.0	603.0					258.0		228.0						4.0							
LK-1230375	490.0	18.0	508.0	625.0					279.0		206.0						5.0							
LK-2106020	490.0	25.0	515.0	634.0				0.0	238.0		246.0						3.0		2.0			0.0		
LK-8127145	489.0	41.0	530.0	621.0	1.0			3.0	221.0		255.0						7.0		3.0					
LK-9203150	489.0	20.0	509.0	647.0					250.0		233.0						6.0							
LK-5218200	489.0	28.0	516.0	660.0	4.0		279.0		11.0	55.0	125.0				12.0		1.0							
LK-9212185	489.0	19.0	508.0	641.0					269.0		214.0						6.0							
LK-2215030	489.0	29.0	518.0	656.0	3.0				231.0		251.0						4.0							
LK-3227005	489.0	23.0	512.0	679.0					318.0		158.0						11.0		2.0					
LK-3103050	489.0	22.0	511.0	645.0					281.0		198.0						8.0		2.0		0.0			
LK-9115130	489.0	32.0	521.0	607.0	2.0			0.0	235.0		249.0		0.0				3.0		1.0					
LK-1339170	489.0	32.0	520.0	649.0					256.0		223.0						6.0		3.0		0.0			
LK-1339270	489.0	32.0	520.0	649.0					256.0		223.0						6.0		3.0		0.0			
LK-6124315	489.0	25.0	514.0	625.0					249.0		234.0						5.0		1.0					
LK-3118130	489.0	22.0	511.0	599.0					271.0		210.0						5.0		2.0		0.0			
LK-1309280	489.0	21.0	510.0	621.0					258.0		220.0						4.0		6.0		0.0			
LK-6230160	489.0	22.0	511.0	659.0					254.0		231.0						3.0		2.0					
LK-8221015	489.0	53.0	541.0	656.0	0.0			0.0	233.0		214.0		0.0			33.0	8.0	1.0						
LK-1218020	489.0	20.0	509.0	649.0					245.0		239.0						5.0							
LK-7215125	489.0	22.0	511.0	641.0					245.0		239.0						5.0							
LK-9112165	489.0	24.0	513.0	606.0	1.0			0.0	254.0		229.0		0.0				2.0		2.0					
LK-5112090	489.0	36.0	525.0	775.0	3.0	13.0	121.0	2.0	46.0	175.0	85.0				43.0									
LK-2145270	488.0	34.0	522.0	652.0				0.0	199.0		287.0						1.0		1.0			0.0		
LK-7166110	488.0	24.0	512.0	618.0					254.0		229.0						3.0		2.0					
LK-9233015	488.0	26.0	514.0	639.0					198.0		287.0						3.0							
LK-6145105	488.0	20.0	508.0	617.0					249.0		234.0						2.0		2.0					
LK-6136035	488.0	20.0	508.0	606.0					271.0		213.0						3.0		1.0					
LK-2303095	488.0	29.0	516.0	624.0	18.0				176.0		291.0						2.0		1.0					
LK-3209200	488.0	28.0	516.0	658.0					286.0		191.0						9.0		2.0					
LK-6178360	488.0	20.0	508.0	611.0					269.0		213.0						4.0		2.0					
LK-6181190	488.0	18.0	506.0	610.0					252.0		232.0						2.0		2.0					
LK-6184155	488.0	18.0	506.0	610.0					252.0		232.0						2.0		2.0					
LK-6106155	488.0	20.0	508.0	603.0					275.0		207.0						4.0		2.0					
LK-3224045	488.0	23.0	511.0	643.0					283.0		190.0						13.0		2.0					
LK-1230270	488.0	18.0	506.0	623.0					278.0		206.0						5.0							
LK-7163045	488.0	24.0	513.0	612.0					290.0		193.0						4.0		2.0					
LK-2203155	488.0	29.0	517.0	635.0	4.0				254.0		225.0						4.0							
LK-7212135	488.0	22.0	510.0	641.0					244.0		238.0						5.0							
LK-9112135	488.0	24.0	512.0	604.0	1.0			0.0	254.0		229.0		0.0				2.0		2.0					
LK-5245070	488.0	31.0	519.0	664.0	16.0		196.0		54.0	92.0	114.0				15.0		1.0							
LK-5212120	488.0	25.0	513.0	637.0	1.0		0.0		244.0	0.0	239.0				1.0		3.0							
LK-9209060	487.0	21.0	508.0	623.0					226.0		256.0						4.0							
LK-2121165	487.0	30.0	517.0	596.0				0.0	231.0		253.0						1.0		1.0			0.0		
LK-2145110	487.0	34.0	521.0	650.0				0.0	198.0		286.0						1.0		1.0			0.0		
LK-8209140	487.0	52.0	539.0	638.0	0.0			1.0	233.0		233.0		0.0			14.0	5.0	1.0						
LK-7206080	487.0	18.0	505.0	600.0					242.0		242.0						3.0							
LK-6242190	487.0	18.0	506.0	656.0					268.0		215.0						3.0		2.0					
LK-9206240	487.0	20.0	507.0	637.0					220.0		262.0						5.0							
LK-3245160	487.0	18.0	505.0	666.0					280.0		192.0						13.0		1.0					
LK-3245175	487.0	18.0	506.0	666.0					281.0		193.0						13.0		1.0					
LK-8212055	487.0	52.0	539.0	631.0	0.0			0.0	270.0		199.0		0.0			12.0	4.0	1.0						
LK-3236180	487.0	23.0	509.0	676.0					316.0		157.0						11.0		2.0					
LK-3151065	487.0	19.0	506.0	648.0					290.0		181.0						8.0		7.0		0.0			
LK-6184110	487.0	18.0	505.0	609.0					252.0		231.0						2.0		2.0					
LK-3221065	487.0	20.0	507.0	679.0					305.0		167.0						14.0		2.0					
LK-9103085	487.0	24.0	511.0	615.0	1.0			0.0	264.0		215.0		0.0				2.0		5.0					
LK-9115160	487.0	32.0	519.0	604.0	2.0			0.0	234.0		247.0		0.0				3.0		1.0					
LK-3115060	487.0	22.0	509.0	597.0					270.0		209.0						5.0		2.0		0.0			
LK-1306270	487.0	22.0	509.0	626.0					270.0		206.0						6.0		5.0		0.0			
LK-5225055	486.0	18.0	504.0	637.0	5.0		287.0		7.0	80.0	97.0				10.0		0.0							
LK-6149135	486.0	19.0	506.0	624.0					233.0		248.0						3.0		3.0					
LK-2127220	486.0	27.0	513.0	634.0				0.0	228.0		250.0						4.0		4.0			0.0		
LK-8103030	486.0	33.0	519.0	624.0	1.0			1.0	179.0		299.0						3.0		3.0					
LK-3136140	486.0	21.0	507.0	658.0					271.0		203.0						9.0		3.0		0.0			
LK-3233085	486.0	23.0	508.0	675.0					316.0		157.0						11.0		2.0					
LK-3103090	486.0	22.0	508.0	641.0					279.0		197.0						8.0		2.0		0.0			
LK-6181235	486.0	18.0	504.0	607.0					251.0		231.0						2.0		2.0					
LK-1333040	486.0	31.0	517.0	645.0					255.0		222.0						6.0		3.0		0.0			
LK-3318105	486.0	26.0	512.0	646.0	2.0			1.0	264.0		183.0						32.0		4.0	0.0	0.0			
LK-8221050	486.0	52.0	538.0	652.0	0.0			0.0	232.0		212.0		0.0			33.0	8.0	1.0						
LK-1318060	486.0	22.0	508.0	625.0					270.0		206.0						6.0		5.0		0.0			
LK-1215575	486.0	16.0	502.0	618.0					276.0		204.0						6.0							
LK-2133135	486.0	25.0	511.0	628.0				0.0	236.0		244.0						3.0		2.0			0.0		
LK-2315115	486.0	41.0	526.0	649.0	74.0				120.0		289.0						1.0		1.0					
LK-9203330	485.0	20.0	505.0	642.0					248.0		231.0						6.0							
LK-5218055	485.0	27.0	512.0	655.0	4.0		277.0		11.0	55.0	124.0				12.0		1.0							
LK-8203065	485.0	52.0	537.0	636.0	0.0			1.0	232.0		232.0		0.0			14.0	5.0	1.0						
LK-8130135	485.0	39.0	525.0	642.0	1.0			12.0	225.0		238.0						7.0		2.0					
LK-5118025	485.0	54.0	539.0	706.0	10.0	22.0	1.0	1.0	95.0	260.0	25.0				71.0									
LK-3330315	485.0	23.0	509.0	663.0	2.0			1.0	256.0		187.0						32.0		7.0	0.0	0.0			
LK-3248200	485.0	18.0	503.0	663.0					279.0		192.0						13.0		1.0					
LK-8212135	485.0	52.0	538.0	629.0	0.0			0.0	269.0		199.0		0.0			12.0	4.0	1.0						
LK-3233105	485.0	23.0	507.0	673.0					315.0		157.0						11.0		2.0					
LK-3212070	485.0	27.0	513.0	654.0					284.0		190.0						9.0		2.0					
LK-3112010	485.0	22.0	507.0	639.0					278.0		197.0						8.0		2.0		0.0			
LK-6172120	485.0	20.0	505.0	612.0					240.0		240.0						2.0		3.0					
LK-1230060	485.0	18.0	503.0	619.0					276.0		204.0						5.0							
LK-1230155	485.0	18.0	503.0	620.0					276.0		205.0						5.0							
LK-1321150	485.0	23.0	508.0	659.0					262.0		209.0						8.0		6.0		0.0			
LK-9151105	485.0	24.0	508.0	608.0	2.0			0.0	283.0		193.0		0.0				4.0		2.0					
LK-2133280	485.0	25.0	509.0	627.0				0.0	235.0		243.0						3.0		2.0			0.0		
LK-9209015	484.0	21.0	504.0	619.0					225.0		254.0						4.0							
LK-8118020	484.0	52.0	536.0	638.0	1.0			2.0	181.0		295.0						3.0		1.0					
LK-8124235	484.0	45.0	529.0	640.0	1.0			2.0	201.0		271.0						6.0		2.0					
LK-9230175	484.0	26.0	510.0	634.0					196.0		285.0						3.0							
LK-6145165	484.0	20.0	504.0	612.0					247.0		233.0						2.0		2.0					
LK-2215120	484.0	29.0	513.0	649.0	3.0				228.0		249.0						4.0							
LK-2303145	484.0	28.0	512.0	619.0	17.0				175.0		288.0						2.0		1.0					
LK-3139250	484.0	15.0	499.0	669.0					252.0		215.0						7.0		11.0		0.0			
LK-7206100	484.0	18.0	502.0	597.0					241.0		240.0						3.0							
LK-7209040	484.0	18.0	501.0	596.0					240.0		240.0						3.0							
LK-7115030	484.0	20.0	504.0	648.0					264.0		208.0						9.0		3.0					
LK-7118080	484.0	20.0	504.0	648.0					264.0		208.0						9.0		3.0					
LK-3330145	484.0	23.0	507.0	662.0	2.0			1.0	255.0		187.0						32.0		7.0	0.0	0.0			
LK-1312015	484.0	31.0	516.0	628.0					242.0		236.0						2.0		3.0		0.0			
LK-3209080	484.0	27.0	511.0	652.0					284.0		190.0						9.0		2.0					
LK-3212145	484.0	27.0	512.0	653.0					284.0		190.0						9.0		2.0					
LK-3325195	484.0	34.0	518.0	659.0	3.0			1.0	254.0		199.0						24.0		3.0	0.0	0.0			
LK-9145100	484.0	26.0	509.0	591.0	1.0			0.0	215.0		265.0		0.0				2.0		1.0					
LK-6248015	484.0	22.0	506.0	666.0					253.0		227.0						3.0		2.0					
LK-6224125	484.0	24.0	508.0	661.0					270.0		209.0						4.0		1.0					
LK-3318200	484.0	26.0	510.0	643.0	2.0			1.0	263.0		182.0						32.0		4.0	0.0	0.0			
LK-7163120	484.0	24.0	508.0	606.0					287.0		191.0						4.0		2.0					
