entity_id	valid	rejected	polled	electors	UNP	PA	JVP	Ind 2	Liberal	Ind 1	SMBP	LDA	PLSF	SLMP	Ind 3	DUNF	PFF
LK-2139615	444.0	12.0	455.0	598.0	210.0	212.0	11.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0
LK-7106095	444.0	7.0	452.0	622.0	168.0	249.0	19.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-8130145	444.0	12.0	456.0	577.0	210.0	206.0	17.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0
LK-8130240	444.0	12.0	457.0	578.0	211.0	207.0	17.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0
LK-7127100	444.0	7.0	451.0	606.0	183.0	238.0	16.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2145180	444.0	11.0	455.0	595.0	213.0	214.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
LK-9203050	444.0	9.0	452.0	587.0	169.0	247.0	19.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6163225	444.0	13.0	457.0	618.0	190.0	218.0	25.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3303100	443.0	9.0	452.0	618.0	167.0	210.0	59.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3306060	443.0	9.0	452.0	618.0	167.0	210.0	59.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3309105	443.0	9.0	452.0	618.0	167.0	210.0	59.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1227280	443.0	11.0	454.0	578.0	124.0	292.0	21.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2212035	443.0	12.0	455.0	601.0	191.0	221.0	22.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1209165	443.0	6.0	449.0	565.0	184.0	240.0	14.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3318170	443.0	9.0	452.0	625.0	157.0	209.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1336025	443.0	9.0	452.0	599.0	193.0	220.0	22.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-3124140	443.0	8.0	451.0	563.0	168.0	250.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6106020	443.0	8.0	451.0	599.0	177.0	239.0	20.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6245255	443.0	8.0	451.0	651.0	190.0	235.0	12.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3209185	443.0	8.0	451.0	626.0	162.0	243.0	29.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2309255	443.0	12.0	456.0	575.0	212.0	209.0	12.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-2309300	443.0	12.0	456.0	575.0	212.0	209.0	12.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-2127375	443.0	13.0	456.0	595.0	209.0	212.0	14.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6157045	443.0	10.0	453.0	601.0	203.0	215.0	15.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7218045	443.0	8.0	451.0	590.0	178.0	230.0	27.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-5218140	443.0	7.0	449.0	555.0	149.0	282.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5315020	443.0	12.0	455.0	784.0	284.0	140.0	6.0	2.0	2.0	1.0	1.0	3.0	1.0	2.0	1.0	0.0	0.0
LK-6145227	443.0	9.0	451.0	601.0	189.0	235.0	12.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6148085	443.0	9.0	452.0	601.0	189.0	236.0	12.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-4121005	443.0	28.0	471.0	2033.0	216.0	177.0	2.0	8.0	5.0	4.0	3.0	16.0	2.0	3.0	3.0	2.0	2.0
LK-2315010	442.0	13.0	455.0	579.0	235.0	189.0	5.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-1318140	442.0	9.0	451.0	561.0	171.0	243.0	20.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3115010	442.0	6.0	448.0	535.0	172.0	243.0	22.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3333355	442.0	9.0	450.0	623.0	157.0	208.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1327105	442.0	11.0	453.0	598.0	183.0	229.0	23.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-6236030	442.0	9.0	452.0	633.0	192.0	231.0	13.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-3209065	442.0	8.0	450.0	624.0	162.0	242.0	29.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6121005	442.0	10.0	452.0	613.0	200.0	220.0	15.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3227095	442.0	8.0	450.0	619.0	156.0	252.0	26.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7218140	442.0	8.0	450.0	589.0	177.0	230.0	27.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-8130090	442.0	12.0	455.0	576.0	210.0	206.0	17.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0
LK-5227015	442.0	7.0	449.0	571.0	189.0	245.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2145365	442.0	11.0	453.0	592.0	212.0	213.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
LK-6163230	442.0	13.0	454.0	615.0	189.0	217.0	25.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5118160	442.0	10.0	452.0	765.0	348.0	77.0	1.0	4.0	5.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0
LK-8115090	442.0	15.0	457.0	608.0	203.0	208.0	15.0	3.0	4.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-2106165	441.0	14.0	455.0	607.0	210.0	207.0	14.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0
LK-3309040	441.0	9.0	450.0	616.0	166.0	209.0	58.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1227330	441.0	11.0	452.0	575.0	123.0	290.0	20.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1212260	441.0	10.0	451.0	593.0	174.0	233.0	26.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1230125	441.0	7.0	448.0	575.0	157.0	258.0	18.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1230595	441.0	7.0	449.0	576.0	157.0	259.0	18.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-6124155	441.0	9.0	450.0	604.0	198.0	217.0	19.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-9145005	441.0	8.0	449.0	562.0	209.0	211.0	12.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-6139020	441.0	10.0	451.0	612.0	199.0	220.0	15.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-1315075	441.0	9.0	450.0	577.0	199.0	222.0	12.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-7203165	441.0	8.0	449.0	587.0	177.0	229.0	27.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-7203180	441.0	8.0	450.0	588.0	177.0	230.0	27.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3139165	441.0	10.0	451.0	621.0	197.0	216.0	22.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-8203100	441.0	10.0	451.0	582.0	190.0	217.0	23.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3109045	441.0	9.0	450.0	606.0	160.0	241.0	34.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2130105	441.0	11.0	452.0	600.0	241.0	176.0	11.0	1.0	1.0	1.0	6.0	2.0	1.0	2.0	0.0	0.0	0.0
LK-3306140	440.0	9.0	449.0	614.0	166.0	209.0	58.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-7148045	440.0	9.0	450.0	572.0	148.0	266.0	18.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3315085	440.0	9.0	449.0	621.0	156.0	208.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3315200	440.0	9.0	448.0	620.0	156.0	208.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3333165	440.0	9.0	448.0	620.0	156.0	208.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9115150	440.0	9.0	449.0	550.0	198.0	220.0	13.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3127215	440.0	8.0	449.0	559.0	167.0	248.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9139095	440.0	7.0	447.0	523.0	182.0	239.0	9.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-6103035	440.0	8.0	448.0	594.0	176.0	237.0	20.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6178300	440.0	5.0	446.0	573.0	179.0	242.0	14.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6245260	440.0	8.0	449.0	648.0	189.0	233.0	12.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3142170	440.0	9.0	449.0	570.0	162.0	250.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3212080	440.0	8.0	448.0	622.0	161.0	241.0	29.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2230025	440.0	14.0	454.0	598.0	188.0	227.0	13.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-6121020	440.0	10.0	450.0	611.0	199.0	220.0	15.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-9206035	440.0	8.0	448.0	601.0	205.0	209.0	17.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0
LK-3227090	440.0	8.0	448.0	616.0	155.0	251.0	26.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-3330245	440.0	8.0	448.0	612.0	163.0	219.0	51.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6239010	440.0	8.0	448.0	641.0	178.0	244.0	12.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7109075	440.0	7.0	448.0	617.0	166.0	247.0	19.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2145030	440.0	11.0	451.0	590.0	212.0	213.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
LK-5118185	440.0	10.0	450.0	762.0	347.0	77.0	1.0	4.0	5.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0
LK-8142120	440.0	15.0	454.0	590.0	218.0	201.0	10.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-8119040	440.0	15.0	455.0	581.0	219.0	200.0	9.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-4106095	440.0	26.0	467.0	2013.0	146.0	236.0	2.0	10.0	8.0	4.0	5.0	16.0	2.0	4.0	3.0	2.0	2.0
LK-7215060	439.0	8.0	448.0	570.0	187.0	227.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-1318145	439.0	9.0	448.0	557.0	170.0	242.0	20.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-1212230	439.0	10.0	448.0	590.0	173.0	232.0	26.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2206175	439.0	11.0	451.0	596.0	189.0	219.0	21.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6124075	439.0	9.0	447.0	601.0	197.0	216.0	19.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-3315235	439.0	8.0	448.0	620.0	156.0	207.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6230100	439.0	9.0	448.0	629.0	191.0	229.0	13.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-9106080	439.0	9.0	448.0	573.0	179.0	234.0	11.0	1.0	1.0	1.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0
LK-6178130	439.0	5.0	444.0	570.0	178.0	241.0	14.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6245250	439.0	8.0	447.0	646.0	189.0	233.0	12.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3103095	439.0	8.0	447.0	582.0	164.0	245.0	24.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3324115	439.0	11.0	451.0	643.0	175.0	202.0	52.0	2.0	2.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-3209085	439.0	8.0	447.0	620.0	161.0	240.0	29.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6130030	439.0	13.0	452.0	629.0	207.0	205.0	18.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-9206010	439.0	8.0	447.0	600.0	204.0	209.0	17.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0
LK-3233050	439.0	8.0	447.0	616.0	155.0	250.0	26.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7206105	439.0	7.0	446.0	573.0	194.0	223.0	16.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2303040	439.0	12.0	451.0	582.0	206.0	216.0	8.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-7154095	439.0	9.0	449.0	576.0	188.0	232.0	11.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-7166095	439.0	9.0	449.0	576.0	188.0	232.0	11.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-8203175	439.0	10.0	449.0	580.0	189.0	216.0	23.0	2.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-9215250	439.0	8.0	446.0	601.0	191.0	221.0	18.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2145360	439.0	11.0	450.0	588.0	211.0	212.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
LK-8119115	439.0	15.0	454.0	580.0	219.0	200.0	9.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-4203070	439.0	8.0	447.0	1175.0	275.0	151.0	1.0	3.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0
LK-4106110	439.0	26.0	465.0	2005.0	145.0	236.0	2.0	10.0	8.0	4.0	5.0	16.0	2.0	4.0	3.0	2.0	2.0
LK-2109075	438.0	14.0	452.0	604.0	209.0	206.0	14.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0
LK-7212205	438.0	8.0	446.0	568.0	187.0	226.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-7215070	438.0	8.0	446.0	568.0	186.0	226.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-1209230	438.0	6.0	444.0	558.0	181.0	237.0	14.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-3315040	438.0	8.0	447.0	618.0	156.0	207.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3212055	438.0	8.0	446.0	619.0	160.0	240.0	29.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3327100	438.0	8.0	446.0	610.0	162.0	218.0	51.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5234010	438.0	7.0	445.0	550.0	148.0	280.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2218250	438.0	13.0	451.0	631.0	199.0	214.0	14.0	2.0	2.0	1.0	2.0	1.0	1.0	2.0	1.0	0.0	0.0
LK-7154240	438.0	9.0	448.0	575.0	188.0	232.0	11.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2145250	438.0	11.0	449.0	587.0	211.0	212.0	7.0	2.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
LK-8124050	438.0	16.0	454.0	585.0	207.0	205.0	16.0	2.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-9209250	438.0	10.0	448.0	588.0	181.0	234.0	16.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2133255	437.0	14.0	451.0	602.0	209.0	205.0	14.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0
LK-3309050	437.0	9.0	446.0	610.0	165.0	207.0	58.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1215060	437.0	9.0	446.0	573.0	164.0	245.0	21.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1230545	437.0	7.0	444.0	570.0	156.0	256.0	18.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1336165	437.0	9.0	446.0	591.0	191.0	217.0	22.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-3127335	437.0	8.0	445.0	555.0	166.0	246.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6103030	437.0	8.0	445.0	591.0	175.0	236.0	20.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6175005	437.0	7.0	444.0	571.0	198.0	224.0	9.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2112040	437.0	11.0	448.0	529.0	146.0	276.0	8.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2306550	437.0	13.0	450.0	510.0	162.0	254.0	14.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3151085	437.0	10.0	446.0	596.0	159.0	247.0	24.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-6187025	437.0	9.0	446.0	594.0	197.0	220.0	13.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7154200	437.0	9.0	446.0	573.0	187.0	231.0	11.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-5306120	437.0	12.0	449.0	774.0	280.0	138.0	6.0	2.0	2.0	1.0	1.0	3.0	1.0	2.0	1.0	0.0	0.0
LK-2227115	437.0	12.0	448.0	557.0	167.0	249.0	11.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-9233070	437.0	9.0	446.0	580.0	203.0	211.0	13.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6163515	437.0	13.0	450.0	608.0	187.0	215.0	25.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-4130070	437.0	38.0	475.0	1922.0	270.0	124.0	2.0	5.0	4.0	3.0	3.0	13.0	1.0	6.0	2.0	2.0	2.0
LK-5209050	436.0	7.0	443.0	566.0	185.0	226.0	15.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
LK-1224220	436.0	9.0	445.0	582.0	137.0	269.0	23.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-9151130	436.0	10.0	446.0	573.0	168.0	224.0	34.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1215200	436.0	9.0	444.0	571.0	163.0	244.0	21.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2203020	436.0	11.0	448.0	592.0	188.0	218.0	21.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6106265	436.0	8.0	444.0	589.0	174.0	235.0	20.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2148095	436.0	13.0	448.0	570.0	187.0	234.0	6.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6142005	436.0	7.0	443.0	569.0	198.0	224.0	9.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-9206220	436.0	8.0	444.0	596.0	203.0	207.0	17.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0
LK-2306150	436.0	13.0	449.0	509.0	161.0	254.0	14.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-2136200	436.0	14.0	450.0	588.0	199.0	217.0	12.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-7203265	436.0	8.0	444.0	581.0	175.0	227.0	27.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6149130	436.0	9.0	445.0	592.0	196.0	219.0	13.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2303180	436.0	12.0	448.0	577.0	204.0	215.0	8.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-5234055	436.0	7.0	443.0	546.0	147.0	278.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5236065	436.0	7.0	443.0	547.0	147.0	278.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2209215	436.0	11.0	447.0	555.0	166.0	249.0	11.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-6163020	436.0	13.0	448.0	607.0	186.0	214.0	25.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-5118025	436.0	10.0	445.0	754.0	343.0	76.0	1.0	4.0	5.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0
LK-5330055	436.0	7.0	443.0	665.0	168.0	240.0	17.0	3.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-8112025	436.0	15.0	450.0	599.0	200.0	205.0	15.0	3.0	4.0	3.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-4212125	436.0	8.0	444.0	1165.0	272.0	149.0	1.0	3.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0
LK-1227750	435.0	11.0	446.0	567.0	121.0	286.0	20.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7212100	435.0	8.0	443.0	564.0	185.0	225.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-1212235	435.0	10.0	444.0	585.0	172.0	230.0	25.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2203055	435.0	11.0	446.0	590.0	187.0	217.0	21.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-1115085	435.0	10.0	445.0	587.0	180.0	227.0	20.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0
LK-1209280	435.0	6.0	442.0	555.0	181.0	236.0	14.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6218040	435.0	9.0	444.0	622.0	189.0	227.0	13.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-1333025	435.0	9.0	444.0	588.0	190.0	216.0	22.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-9121035	435.0	8.0	443.0	554.0	206.0	208.0	11.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-6109160	435.0	8.0	442.0	587.0	174.0	235.0	20.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3221005	435.0	8.0	444.0	624.0	153.0	246.0	29.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-6130205	435.0	13.0	447.0	622.0	205.0	203.0	18.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0
LK-1312185	435.0	9.0	443.0	569.0	196.0	218.0	12.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0
LK-2306220	435.0	13.0	448.0	508.0	161.0	253.0	14.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
LK-3151060	435.0	10.0	445.0	594.0	158.0	246.0	24.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-3248225	435.0	8.0	444.0	601.0	166.0	223.0	40.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
LK-2127140	435.0	13.0	448.0	584.0	205.0	208.0	14.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2136265	435.0	14.0	449.0	586.0	198.0	216.0	12.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0
LK-3139090	435.0	10.0	444.0	612.0	194.0	213.0	21.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
